,DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
1532,5-Sep-15,NO 15/9-F-11 H,220.366,105.844,182.786,27.44449,37.58,77.824,8.874,1079.00,163219.00,"1,299"
1533,6-Sep-15,NO 15/9-F-11 H,219.999,105.829,182.543,27.46599,37.456,78.172,8.753,1044.00,156647.00,"1,185"
1534,7-Sep-15,NO 15/9-F-11 H,219.722,105.822,182.311,27.4729,37.411,78.432,8.723,1036.00,155172.00,"1,240"
1535,8-Sep-15,NO 15/9-F-11 H,219.531,105.818,182.153,27.49162,37.378,78.576,8.69,1028.00,154101.00,"1,261"
1536,9-Sep-15,NO 15/9-F-11 H,219.584,105.819,182.117,27.22283,37.467,78.565,8.786,1028.00,153649.00,"1,263"
1537,10-Sep-15,NO 15/9-F-11 H,219.725,105.821,182.091,26.95543,37.634,77.487,8.958,1024.00,153099.00,"1,290"
1538,11-Sep-15,NO 15/9-F-11 H,219.824,105.82,182.199,26.97215,37.626,76.362,8.93,1028.00,154608.00,"1,290"
1539,12-Sep-15,NO 15/9-F-11 H,219.829,105.818,182.231,26.96183,37.598,76.213,8.918,1041.00,154432.00,"1,278"
1540,13-Sep-15,NO 15/9-F-11 H,219.857,105.816,182.317,27.00691,37.539,77.025,8.844,1033.00,152836.00,"1,280"
1541,14-Sep-15,NO 15/9-F-11 H,219.804,105.818,182.29,26.96444,37.514,77.395,8.814,1005.00,150816.00,"1,274"
1542,15-Sep-15,NO 15/9-F-11 H,219.687,105.821,182.215,27.02111,37.472,78.076,8.765,1041.00,154254.00,"1,269"
1543,16-Sep-15,NO 15/9-F-11 H,219.602,105.825,182.142,27.06959,37.459,77.829,8.75,1051.00,155059.00,"1,263"
1544,17-Sep-15,NO 15/9-F-11 H,219.571,105.828,182.17,26.98082,37.401,78.616,8.68,1041.00,154607.00,"1,273"
1545,18-Sep-15,NO 15/9-F-11 H,219.546,105.833,182.16,27.00518,37.385,78.608,8.682,1083.00,158413.00,"1,186"
1546,19-Sep-15,NO 15/9-F-11 H,219.615,105.834,182.254,27.03064,37.362,78.646,8.605,1052.00,153435.00,"1,163"
1547,20-Sep-15,NO 15/9-F-11 H,219.713,105.833,182.294,26.99472,37.42,78.515,8.597,1007.00,151248.00,"1,102"
1548,21-Sep-15,NO 15/9-F-11 H,219.737,105.833,182.317,27.0088,37.42,77.793,8.549,1066.00,160597.00,"1,142"
1549,22-Sep-15,NO 15/9-F-11 H,231.401,104.847,187.201,19.04029,44.2,74.956,14.66,811.00,126743.00,877
1550,23-Sep-15,NO 15/9-F-11 H,221.231,105.859,183.136,26.49395,38.094,78.07,8.933,1070.00,161375.00,"1,229"
1551,24-Sep-15,NO 15/9-F-11 H,220.48,105.854,182.853,26.97748,37.627,76.249,8.446,1069.00,161188.00,"1,250"
1552,25-Sep-15,NO 15/9-F-11 H,220.403,105.844,182.877,26.9823,37.527,77.29,8.372,1068.00,162966.00,"1,349"
1553,26-Sep-15,NO 15/9-F-11 H,220.712,105.83,183.118,26.59803,37.594,78.352,8.519,1070.00,161704.00,"1,343"
1554,27-Sep-15,NO 15/9-F-11 H,220.925,105.824,183.289,26.47622,37.636,77.883,8.551,1057.00,161682.00,"1,341"
1555,28-Sep-15,NO 15/9-F-11 H,221.073,105.82,183.4,26.49747,37.673,76.692,8.525,1053.00,160107.00,"1,335"
1556,29-Sep-15,NO 15/9-F-11 H,221.17,105.818,183.501,25.90304,37.669,75.243,8.528,1051.00,160121.00,"1,276"
1557,30-Sep-15,NO 15/9-F-11 H,220.933,105.82,183.445,26.19897,37.488,77.075,8.373,1089.00,165305.00,"1,254"
1558,1-Oct-15,NO 15/9-F-11 H,220.301,105.827,183.214,26.08514,37.087,77.981,9.206,1105.00,168052.00,"1,294"
1559,2-Oct-15,NO 15/9-F-11 H,219.927,105.835,183.109,24.12295,36.817,77.999,11.124,1118.00,169726.00,"1,294"
1560,3-Oct-15,NO 15/9-F-11 H,215.982,105.867,181.385,27.9552,34.597,78.175,8.882,1162.00,177027.00,"1,398"
1561,4-Oct-15,NO 15/9-F-11 H,215.545,105.868,181.248,28.12838,34.297,78.811,8.588,1160.00,175514.00,"1,385"
1562,5-Oct-15,NO 15/9-F-11 H,215.314,105.87,181.082,28.3458,34.231,77.112,8.535,1151.00,175457.00,"1,393"
1563,6-Oct-15,NO 15/9-F-11 H,215.345,105.867,181.162,28.3406,34.182,75.014,8.495,1145.00,174901.00,"1,390"
1564,7-Oct-15,NO 15/9-F-11 H,215.274,105.868,181.163,28.43142,34.112,76.018,8.431,1149.00,174297.00,"1,383"
1565,8-Oct-15,NO 15/9-F-11 H,215.362,105.869,181.28,28.8448,34.082,77.084,8.069,1134.00,173374.00,"1,383"
1566,9-Oct-15,NO 15/9-F-11 H,210.936,105.925,179.275,42.44378,31.662,78.936,4.972,1189.00,179685.00,"1,483"
1567,10-Oct-15,NO 15/9-F-11 H,209.959,105.951,178.972,43.82959,30.987,78.619,4.896,1187.00,179770.00,"1,495"
1568,11-Oct-15,NO 15/9-F-11 H,209.48,105.954,178.633,43.44669,30.847,76.779,5.032,1190.00,180152.00,"1,493"
1569,12-Oct-15,NO 15/9-F-11 H,209.551,105.946,178.637,43.04646,30.915,77.392,5.076,1176.00,179312.00,"1,495"
1570,13-Oct-15,NO 15/9-F-11 H,218.98,105.855,183.285,32.77104,35.695,76.448,9.437,1037.00,159732.00,"1,460"
1571,14-Oct-15,NO 15/9-F-11 H,213.51,105.939,180.634,35.06368,32.876,78.431,6.229,1141.00,171604.00,"1,500"
1572,15-Oct-15,NO 15/9-F-11 H,212.324,105.942,180.037,46.10846,32.287,78.251,4.346,1150.00,175842.00,"1,495"
1573,16-Oct-15,NO 15/9-F-11 H,209.458,105.967,178.735,45.38304,30.724,79.434,4.648,1183.00,178522.00,"1,572"
1574,17-Oct-15,NO 15/9-F-11 H,209.357,105.96,178.625,44.70346,30.732,79.489,4.681,1170.00,175572.00,"1,534"
1575,18-Oct-15,NO 15/9-F-11 H,209.352,105.955,178.615,43.39151,30.737,79.437,4.81,1172.00,174462.00,"1,522"
1576,19-Oct-15,NO 15/9-F-11 H,209.783,105.94,178.889,42.94065,30.894,79.232,4.754,1136.00,170486.00,"1,498"
1577,20-Oct-15,NO 15/9-F-11 H,209.86,105.936,178.908,42.98139,30.951,79.039,4.732,1138.00,170593.00,"1,453"
1578,21-Oct-15,NO 15/9-F-11 H,209.668,105.936,178.8,42.94778,30.867,77.056,4.758,1130.00,169400.00,"1,483"
1579,22-Oct-15,NO 15/9-F-11 H,209.874,105.921,179.107,42.95432,30.767,76.567,4.685,1129.00,168913.00,"1,410"
