,DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,WELL_POS
1966,4/7/2008,NO 15/9-F-12 H,266.48,105.87,171.74,13.15,32.03,94.74,75.27,63.17,2998.8,452369.44,151.86,Crest
1967,4/8/2008,NO 15/9-F-12 H,265.9,105.86,171.36,13.06,32.05,94.54,74.63,62.82,3054.12,451030.48,4.34,Crest
1968,4/9/2008,NO 15/9-F-12 H,265.4,105.85,171.18,12.99,32.0,94.22,74.84,62.79,3025.8,463595.31,4.91,Crest
1969,4/10/2008,NO 15/9-F-12 H,264.92,105.85,171.11,12.92,31.25,93.81,75.41,62.25,3003.22,468712.0,4.09,Crest
1970,4/11/2008,NO 15/9-F-12 H,264.33,105.84,170.71,12.72,31.94,93.62,74.2,62.07,3015.97,458936.65,10.44,Crest
1971,4/12/2008,NO 15/9-F-12 H,264.01,105.84,170.86,12.55,30.89,93.15,73.89,61.66,1615.37,242280.01,2.91,Crest
1972,4/13/2008,NO 15/9-F-12 H,268.1,105.48,174.48,2.11,25.82,93.62,48.68,63.31,429.77,65731.44,1.73,Crest
1973,4/14/2008,NO 15/9-F-12 H,265.61,105.62,181.73,6.66,28.76,83.88,64.02,56.14,2578.63,413142.56,3.62,Crest
1974,4/15/2008,NO 15/9-F-12 H,263.68,105.82,170.64,10.55,32.06,93.04,74.17,61.28,2494.26,400308.2,3.5,Crest
1975,4/16/2008,NO 15/9-F-12 H,263.01,105.65,170.01,11.03,31.9,93.0,74.46,61.32,2847.56,462314.88,3.99,Crest
1976,4/17/2008,NO 15/9-F-12 H,262.98,105.81,170.17,11.54,31.65,92.81,74.87,61.08,1120.57,184080.6,1.1,Crest
1977,4/18/2008,NO 15/9-F-12 H,263.17,105.79,170.29,7.94,31.72,92.88,72.28,61.14,2448.14,372536.86,2.4,Crest
1978,4/19/2008,NO 15/9-F-12 H,263.14,105.78,170.12,9.92,30.03,93.02,73.23,61.73,2513.65,383126.44,2.47,Crest
1979,4/20/2008,NO 15/9-F-12 H,262.17,105.79,169.53,11.18,31.48,92.64,75.05,61.0,2752.75,418498.59,2.7,Crest
1980,4/21/2008,NO 15/9-F-12 H,261.61,105.78,169.28,11.26,31.52,92.33,74.86,60.69,2752.3,426345.05,2.7,Crest
1981,4/22/2008,NO 15/9-F-12 H,261.12,105.78,168.95,11.16,31.48,92.17,74.25,60.55,2737.24,422378.97,2.31,Crest
1982,4/23/2008,NO 15/9-F-12 H,260.56,105.77,168.7,11.01,31.49,91.86,73.58,60.25,2735.53,422115.01,-14.19,Crest
1983,4/24/2008,NO 15/9-F-12 H,260.13,105.77,168.55,10.91,30.81,91.58,73.7,59.94,2730.33,474459.4,93.87,Crest
1984,4/25/2008,NO 15/9-F-12 H,260.52,105.78,168.74,10.94,31.5,91.78,74.27,60.09,2727.65,480456.7,4.22,Crest
1985,4/26/2008,NO 15/9-F-12 H,261.14,105.79,168.9,10.92,31.41,92.24,73.42,60.55,2747.01,481822.53,3.81,Crest
1986,4/27/2008,NO 15/9-F-12 H,260.42,105.82,169.71,11.6,31.49,90.71,75.76,58.91,1985.59,350826.25,2.76,Crest
1987,4/29/2008,NO 15/9-F-12 H,263.69,105.5,174.69,1.85,25.84,89.0,51.51,60.11,546.58,90823.83,4.76,Crest
1988,4/30/2008,NO 15/9-F-12 H,261.28,105.78,170.42,7.15,32.54,90.86,68.97,58.92,3011.83,459764.68,14.0,Crest
1989,5/1/2008,NO 15/9-F-12 H,260.79,105.84,170.12,10.63,33.43,90.67,74.21,58.5,3167.59,471209.85,3.44,Crest
1990,5/2/2008,NO 15/9-F-12 H,261.18,105.85,170.41,11.45,33.39,90.77,75.91,58.59,3163.92,486368.03,4.43,Crest
1991,5/3/2008,NO 15/9-F-12 H,261.61,105.86,170.55,11.86,33.37,91.06,76.33,58.88,3173.19,474305.4,4.44,Crest
1992,5/4/2008,NO 15/9-F-12 H,262.09,105.87,170.72,12.02,33.37,91.37,75.44,59.2,3188.85,493120.0,4.44,Crest
1993,5/5/2008,NO 15/9-F-12 H,262.65,105.88,170.94,12.27,33.31,91.72,76.32,59.75,3186.96,491322.97,4.42,Crest
1994,5/6/2008,NO 15/9-F-12 H,263.04,105.89,171.24,12.53,33.22,91.81,77.02,60.09,3176.89,489872.38,4.42,Crest
1995,5/7/2008,NO 15/9-F-12 H,263.49,105.89,171.39,12.59,33.11,92.1,77.25,60.38,3171.32,489343.07,4.29,Crest
1996,5/8/2008,NO 15/9-F-12 H,263.92,105.9,171.52,12.72,33.06,92.4,77.34,60.49,3170.85,488607.46,4.76,Crest
1997,5/9/2008,NO 15/9-F-12 H,264.35,105.91,171.57,12.82,33.02,92.78,77.02,60.51,3188.02,489393.88,0.01,Crest
1998,5/10/2008,NO 15/9-F-12 H,264.23,105.92,172.65,13.35,34.1,91.58,77.48,59.2,3415.68,524276.14,6.39,Crest
1999,5/11/2008,NO 15/9-F-12 H,264.09,105.92,174.48,14.16,35.63,89.61,78.75,57.06,3701.51,567340.44,7.22,Crest
2000,5/12/2008,NO 15/9-F-12 H,264.09,105.92,176.44,14.63,36.16,87.64,79.1,54.96,4002.28,612762.21,7.62,Crest
2001,5/13/2008,NO 15/9-F-12 H,264.09,105.92,178.22,15.17,37.29,85.87,79.54,53.01,4253.12,648380.88,8.22,Crest
2002,5/14/2008,NO 15/9-F-12 H,264.09,105.92,178.34,15.35,38.21,85.75,79.71,52.89,4279.91,651572.53,8.29,Crest
2003,5/15/2008,NO 15/9-F-12 H,264.09,105.92,179.66,15.7,39.27,84.43,80.17,51.21,4439.62,671084.55,8.59,Crest
2004,5/16/2008,NO 15/9-F-12 H,264.09,105.92,180.64,15.92,40.15,83.45,80.27,49.36,4582.9,696343.43,8.86,Crest
2005,5/17/2008,NO 15/9-F-12 H,264.09,105.92,181.26,15.92,40.73,82.83,80.16,48.65,4677.42,709992.17,9.04,Crest
2006,5/18/2008,NO 15/9-F-12 H,264.09,105.92,181.25,15.69,40.75,82.84,80.05,49.25,4688.63,711699.89,9.07,Crest
2007,5/19/2008,NO 15/9-F-12 H,264.09,105.92,181.16,15.81,40.76,82.93,80.2,49.68,4687.74,714081.05,9.06,Crest
2008,5/20/2008,NO 15/9-F-12 H,297.65,72.72,216.38,16.09,42.16,81.26,80.58,47.85,4885.56,741919.56,9.45,Crest
2009,5/21/2008,NO 15/9-F-12 H,257.2,39.55,177.03,16.37,43.1,80.17,80.78,46.7,5013.12,759588.91,9.69,Crest
2010,5/22/2008,NO 15/9-F-12 H,258.15,106.08,177.93,16.43,43.12,80.22,80.85,46.74,5017.55,760577.09,7.7,Crest
2011,5/23/2008,NO 15/9-F-12 H,258.33,106.15,178.13,16.47,43.09,80.2,81.05,46.72,5019.23,760297.25,19.71,Crest
2012,5/24/2008,NO 15/9-F-12 H,258.34,106.15,178.17,16.47,43.2,80.17,81.04,46.69,5034.28,762332.85,8019.72,Crest
2013,5/25/2008,NO 15/9-F-12 H,258.31,106.16,178.29,16.54,43.34,80.02,81.19,46.52,5045.72,764673.62,8019.74,Crest
2014,5/26/2008,NO 15/9-F-12 H,258.32,106.16,178.36,16.29,43.39,79.96,80.95,46.46,5053.01,766791.37,19.77,Crest
2015,5/27/2008,NO 15/9-F-12 H,257.98,106.23,178.01,16.17,43.46,79.97,80.86,46.47,5065.87,767889.19,29.8,Crest
2016,5/28/2008,NO 15/9-F-12 H,258.42,106.17,178.26,16.02,43.49,80.16,79.5,46.66,5072.27,767413.36,10.01,Crest
2017,5/29/2008,NO 15/9-F-12 H,258.46,106.18,178.26,15.99,43.56,80.2,78.99,46.7,5086.33,770161.99,10.04,Crest
2018,5/30/2008,NO 15/9-F-12 H,260.65,106.16,177.32,15.66,40.12,83.32,79.74,50.01,3869.22,589150.0,7.48,Crest
2020,6/1/2008,NO 15/9-F-12 H,279.42,104.82,188.03,0.34,16.83,91.39,22.05,72.7,22.94,11729.2,0.04,Crest
2021,6/2/2008,NO 15/9-F-12 H,259.8,106.15,178.5,9.87,42.49,81.3,77.77,47.88,4019.51,603534.04,7.77,Crest
2022,6/3/2008,NO 15/9-F-12 H,259.09,106.16,259.09,12.23,43.22,0.0,79.21,33.46,4999.75,755898.39,9.67,Crest
2023,6/4/2008,NO 15/9-F-12 H,258.46,106.17,257.43,13.17,43.42,1.03,77.9,32.43,5067.01,764495.52,9.8,Crest
2024,6/5/2008,NO 15/9-F-12 H,258.42,106.18,191.4,13.69,43.42,67.03,79.6,33.54,5040.47,768018.95,9.75,Crest
2025,6/6/2008,NO 15/9-F-12 H,258.52,106.18,178.21,13.86,43.4,80.3,79.78,46.82,5058.13,763388.73,9.78,Crest
2026,6/7/2008,NO 15/9-F-12 H,258.63,106.19,178.43,14.04,43.33,80.21,81.26,46.7,5057.56,761308.55,184.78,Crest
2027,6/8/2008,NO 15/9-F-12 H,258.65,106.19,178.5,14.03,43.39,80.15,80.79,46.64,5070.12,761089.16,9.8,Crest
2028,6/9/2008,NO 15/9-F-12 H,258.71,106.2,178.45,13.96,43.4,80.26,80.18,46.74,5081.36,762129.8,14.83,Crest
2029,6/10/2008,NO 15/9-F-12 H,258.76,106.2,178.57,13.9,43.41,80.19,80.65,46.67,5081.78,761130.49,9.83,Crest
2030,6/11/2008,NO 15/9-F-12 H,258.32,106.2,178.37,13.8,43.45,79.95,80.43,46.42,5087.06,760260.45,9.84,Crest
2031,6/12/2008,NO 15/9-F-12 H,257.21,106.18,177.81,13.54,43.46,79.4,80.33,45.89,5060.12,757005.32,9.78,Crest
2032,6/13/2008,NO 15/9-F-12 H,256.56,106.18,177.53,13.38,43.45,79.04,80.43,45.53,5032.29,754387.87,9.73,Crest
2033,6/14/2008,NO 15/9-F-12 H,259.0,106.16,177.31,11.67,38.54,81.69,77.35,49.28,4332.16,651120.47,8.28,Crest
2034,6/15/2008,NO 15/9-F-12 H,256.64,106.19,177.89,13.48,43.72,78.75,80.82,45.26,5087.53,763089.71,9.84,Crest
2035,6/16/2008,NO 15/9-F-12 H,256.87,106.2,178.03,13.62,43.75,78.83,80.86,45.33,5102.25,764342.55,10.0,Crest
2036,6/17/2008,NO 15/9-F-12 H,257.12,106.21,177.96,13.57,43.83,79.17,79.87,45.62,5102.84,756365.89,9.88,Crest
2037,6/18/2008,NO 15/9-F-12 H,257.44,106.22,178.08,13.56,43.81,79.36,79.73,45.86,5135.06,765784.34,7.17,Crest
2038,6/19/2008,NO 15/9-F-12 H,257.75,106.22,178.27,13.61,42.88,79.48,79.68,45.96,5140.62,766175.86,8.75,Crest
2039,6/20/2008,NO 15/9-F-12 H,259.65,106.21,177.67,12.93,40.89,81.98,78.97,49.03,4721.66,702550.38,9.53,Crest
2040,6/21/2008,NO 15/9-F-12 H,258.76,106.22,178.3,13.7,42.83,80.46,80.74,47.02,5037.62,750094.0,15.16,Crest
2041,6/22/2008,NO 15/9-F-12 H,258.43,106.23,178.61,13.68,42.82,79.81,79.34,46.3,5147.1,769091.42,11.35,Crest
2042,6/23/2008,NO 15/9-F-12 H,258.85,106.24,178.79,13.8,43.44,80.05,80.48,46.55,5114.6,765622.03,10.25,Crest
2043,6/24/2008,NO 15/9-F-12 H,259.12,106.25,179.02,13.99,42.55,80.11,80.87,46.61,5123.74,766123.1,11.81,Crest
2044,6/25/2008,NO 15/9-F-12 H,259.31,106.25,178.92,14.02,43.49,80.39,80.02,46.9,5135.48,767514.63,11.77,Crest
2045,6/26/2008,NO 15/9-F-12 H,259.96,106.25,178.77,13.53,42.24,81.19,79.57,47.74,4232.54,639125.35,9.76,Crest
2046,6/27/2008,NO 15/9-F-12 H,259.66,106.25,179.24,13.92,43.46,80.42,80.98,46.83,5126.41,762147.27,11.8,Crest
2047,6/28/2008,NO 15/9-F-12 H,259.61,106.26,179.12,14.16,43.49,80.49,81.11,46.83,5075.74,711222.19,11.7,Crest
2048,6/29/2008,NO 15/9-F-12 H,259.69,96.23,179.48,13.96,43.49,80.21,80.39,47.17,5121.12,768245.7,11.82,Crest
2049,6/30/2008,NO 15/9-F-12 H,245.4,80.04,159.68,13.22,39.41,85.72,79.62,52.96,4372.28,659342.57,10.1,Crest
2050,7/1/2008,NO 15/9-F-12 H,264.33,106.19,177.11,11.74,36.96,87.23,77.11,54.52,3980.51,599295.69,9.18,Crest
2051,7/2/2008,NO 15/9-F-12 H,260.34,106.26,179.21,13.3,43.2,81.13,79.22,48.12,5114.67,766478.4,0.79,Crest
2052,7/3/2008,NO 15/9-F-12 H,260.49,106.27,179.1,14.02,42.99,81.4,80.08,48.4,5083.67,762466.05,15.17,Crest
2053,7/4/2008,NO 15/9-F-12 H,260.67,106.27,179.35,14.22,42.97,81.31,81.25,48.3,5080.84,761637.18,4.51,Crest
2054,7/5/2008,NO 15/9-F-12 H,260.79,106.28,179.51,14.28,42.97,81.28,81.43,48.25,5086.26,761985.49,11.73,Crest
2055,7/6/2008,NO 15/9-F-12 H,260.89,106.28,179.53,14.29,42.98,81.35,81.38,48.32,5087.7,762728.95,15.73,Crest
2056,7/7/2008,NO 15/9-F-12 H,260.94,106.29,179.44,14.28,43.0,81.5,81.05,48.47,5094.92,764020.22,12.75,Crest
2057,7/8/2008,NO 15/9-F-12 H,261.15,106.29,179.48,14.24,42.98,81.67,80.1,48.65,5095.75,764104.54,36.05,Crest
2058,7/9/2008,NO 15/9-F-12 H,261.37,106.3,179.8,14.45,42.95,81.57,81.68,48.53,5094.03,762917.06,11.74,Crest
2059,7/10/2008,NO 15/9-F-12 H,261.49,106.3,179.81,14.52,42.96,81.68,81.54,48.65,4621.52,691133.54,10.65,Crest
2060,7/11/2008,NO 15/9-F-12 H,263.1,106.26,178.82,11.93,40.26,84.28,78.21,51.08,2855.54,426766.13,6.58,Crest
2061,7/12/2008,NO 15/9-F-12 H,274.83,106.02,174.68,2.79,32.11,100.15,61.97,68.71,686.84,151768.25,1.58,Crest
2062,7/13/2008,NO 15/9-F-12 H,264.31,106.2,177.04,10.42,47.86,87.27,79.09,54.69,4169.38,606053.9,9.61,Crest
2063,7/14/2008,NO 15/9-F-12 H,264.46,106.16,175.74,11.08,44.36,88.71,77.03,56.38,3818.8,573434.83,8.8,Crest
2064,7/15/2008,NO 15/9-F-12 H,260.22,106.19,176.25,12.68,48.69,83.96,79.15,51.32,4304.71,635429.85,9.92,Crest
2065,7/16/2008,NO 15/9-F-12 H,263.3,106.12,173.53,11.59,44.47,89.77,78.35,57.63,3526.92,521163.81,10.63,Crest
2066,7/17/2008,NO 15/9-F-12 H,264.58,106.09,172.96,11.11,42.88,91.62,78.42,59.57,3341.55,482331.58,7.7,Crest
2067,7/18/2008,NO 15/9-F-12 H,265.29,106.08,172.61,10.84,42.04,92.67,77.96,60.73,3215.85,474686.18,12.77,Crest
2068,7/19/2008,NO 15/9-F-12 H,265.65,106.07,172.48,10.58,41.69,93.17,77.33,61.22,3176.28,481830.98,7.32,Crest
2069,7/20/2008,NO 15/9-F-12 H,265.73,106.07,172.56,10.46,41.65,93.18,77.24,61.26,3186.03,466621.33,7.34,Crest
2070,7/21/2008,NO 15/9-F-12 H,265.76,106.07,172.53,10.44,41.66,93.23,77.01,61.33,3182.55,466633.46,7.34,Crest
2071,7/22/2008,NO 15/9-F-12 H,265.85,106.07,172.6,10.57,41.66,93.24,77.57,61.34,3166.64,465211.96,7.51,Crest
2072,7/23/2008,NO 15/9-F-12 H,265.85,106.07,172.52,10.53,41.66,93.32,77.65,61.43,3148.96,463102.57,7.33,Crest
2073,7/24/2008,NO 15/9-F-12 H,265.85,106.07,172.55,10.51,41.67,93.3,77.56,61.02,3148.89,471104.48,7.3,Crest
2074,7/25/2008,NO 15/9-F-12 H,265.91,106.07,172.45,10.45,41.7,93.47,76.64,60.96,3163.29,460618.77,7.35,Crest
2075,7/26/2008,NO 15/9-F-12 H,266.02,106.07,172.45,10.48,41.67,93.57,76.68,61.05,3145.11,461623.27,7.29,Crest
2076,7/27/2008,NO 15/9-F-12 H,266.08,106.06,172.47,10.53,41.65,93.6,76.93,61.05,3177.3,465308.05,7.31,Crest
2077,7/28/2008,NO 15/9-F-12 H,266.15,106.07,172.6,10.62,41.64,93.55,77.86,61.0,3143.1,460975.55,7.21,Crest
2078,7/29/2008,NO 15/9-F-12 H,265.13,106.09,173.07,10.8,42.96,92.07,76.71,59.62,3346.15,490196.57,11.06,Crest
2079,7/30/2008,NO 15/9-F-12 H,270.57,106.01,172.05,8.51,33.33,98.53,71.51,67.01,2434.33,355646.65,5.61,Crest
2080,7/31/2008,NO 15/9-F-12 H,271.25,105.94,173.5,6.12,31.98,97.75,64.4,66.2,2316.52,339166.49,4.16,Crest
2081,8/1/2008,NO 15/9-F-12 H,267.57,106.06,172.23,9.81,40.14,95.34,75.22,63.48,2976.42,436752.07,4.77,Crest
2082,8/2/2008,NO 15/9-F-12 H,267.47,106.07,176.97,9.57,38.32,90.5,72.35,60.2,3031.55,445348.64,4.25,Crest
2083,8/3/2008,NO 15/9-F-12 H,267.48,106.07,172.33,10.14,40.23,95.15,76.62,63.24,2993.48,438550.35,4.5,Crest
2084,8/4/2008,NO 15/9-F-12 H,267.33,105.99,172.36,10.15,40.14,94.97,77.27,63.08,3093.31,452054.82,4.64,Crest
2085,8/5/2008,NO 15/9-F-12 H,267.4,106.07,172.43,10.17,40.22,94.97,77.17,63.07,2998.53,437720.84,4.5,Crest
2086,8/6/2008,NO 15/9-F-12 H,267.93,106.06,172.61,10.04,36.89,95.32,76.14,63.38,919.75,135274.51,1.38,Crest
2087,8/8/2008,NO 15/9-F-12 H,274.2,105.89,172.6,2.63,28.2,101.6,62.0,69.07,808.23,110780.18,1.21,Crest
2088,8/9/2008,NO 15/9-F-12 H,261.38,106.11,175.87,8.87,47.51,85.51,77.37,52.43,4060.24,559249.17,6.03,Crest
2089,8/10/2008,NO 15/9-F-12 H,259.03,106.16,175.55,11.86,49.18,83.48,79.31,50.4,4349.22,603102.92,6.58,Crest
2090,8/11/2008,NO 15/9-F-12 H,258.12,106.17,175.49,12.25,49.69,82.62,78.56,49.49,4412.46,611780.88,6.61,Crest
2091,8/12/2008,NO 15/9-F-12 H,256.95,106.17,175.48,12.58,49.43,81.47,80.06,48.28,4418.03,616241.04,6.64,Crest
2092,8/13/2008,NO 15/9-F-12 H,256.48,106.17,175.23,12.38,50.24,81.25,80.08,48.08,4448.97,620813.2,8.5,Crest
2093,8/14/2008,NO 15/9-F-12 H,256.92,106.16,174.97,11.9,49.36,81.95,80.04,48.86,4353.59,651318.9,27.37,Crest
2094,8/15/2008,NO 15/9-F-12 H,254.87,106.18,175.03,12.37,51.23,79.84,80.53,46.52,4499.01,673535.88,47.97,Crest
2095,8/16/2008,NO 15/9-F-12 H,250.17,106.25,177.05,12.74,57.23,73.13,80.94,39.57,5479.4,799524.84,47.85,Crest
2096,8/17/2008,NO 15/9-F-12 H,249.01,106.26,176.36,12.54,57.28,72.65,80.3,39.11,5443.61,795277.26,53.93,Crest
2097,8/18/2008,NO 15/9-F-12 H,247.95,106.25,175.5,12.33,56.93,72.45,79.89,38.96,5374.18,810900.02,18.12,Crest
2098,8/19/2008,NO 15/9-F-12 H,247.15,106.25,175.02,12.16,56.7,72.13,80.28,38.67,5315.03,801345.75,9.84,Crest
2099,8/20/2008,NO 15/9-F-12 H,246.26,106.25,174.79,12.12,56.72,71.47,81.28,38.02,4980.89,728548.75,9.48,Crest
2100,8/21/2008,NO 15/9-F-12 H,248.76,106.21,173.02,11.51,52.23,75.74,80.18,42.44,4450.0,647512.91,8.47,Crest
2101,8/22/2008,NO 15/9-F-12 H,262.71,105.99,168.54,7.38,34.98,94.17,73.22,61.58,2049.86,290174.27,3.9,Crest
2102,8/23/2008,NO 15/9-F-12 H,264.05,105.97,169.0,7.15,34.9,95.06,72.9,62.69,2059.29,291279.7,3.82,Crest
2103,8/24/2008,NO 15/9-F-12 H,265.07,105.97,169.18,7.52,34.98,95.88,70.99,63.38,2080.27,294693.68,3.96,Crest
2104,8/25/2008,NO 15/9-F-12 H,266.07,105.98,169.56,12.47,34.97,96.51,70.82,64.0,2089.77,293955.38,3.98,Crest
2105,8/26/2008,NO 15/9-F-12 H,267.07,106.0,170.1,12.68,34.93,96.97,72.57,64.21,2093.46,293973.81,3.97,Crest
2106,8/27/2008,NO 15/9-F-12 H,267.49,105.99,170.23,12.62,34.77,97.25,72.26,64.86,2084.4,295564.57,40.33,Crest
2107,8/28/2008,NO 15/9-F-12 H,267.1,105.98,170.31,12.49,34.62,96.79,72.65,64.95,2086.63,305319.46,4.1,Crest
2108,8/29/2008,NO 15/9-F-12 H,266.39,105.98,170.19,13.27,35.88,96.19,73.87,64.22,2189.55,318561.33,4.46,Crest
2109,8/30/2008,NO 15/9-F-12 H,267.0,105.97,169.96,12.66,34.85,97.03,72.28,65.07,2058.63,297315.78,1.82,Crest
2110,8/31/2008,NO 15/9-F-12 H,268.17,105.96,170.56,11.13,30.03,97.6,69.86,65.82,624.7,86537.33,1.2,Crest
2111,9/1/2008,NO 15/9-F-12 H,267.86,105.96,170.31,11.18,34.26,97.54,69.87,65.59,2029.12,284059.33,2.17,Crest
2112,9/2/2008,NO 15/9-F-12 H,268.14,105.97,170.3,12.52,32.69,97.84,71.39,65.91,837.23,116783.59,0.49,Crest
2116,9/6/2008,NO 15/9-F-12 H,270.22,105.66,174.79,2.96,32.44,95.42,51.12,63.47,760.58,105098.33,0.39,Crest
2117,9/7/2008,NO 15/9-F-12 H,268.7,105.96,171.26,8.6,35.51,97.44,69.26,65.37,2173.11,304483.02,0.83,Crest
2118,9/8/2008,NO 15/9-F-12 H,269.61,105.96,171.04,10.42,30.48,98.56,70.64,66.53,500.19,69031.17,0.35,Crest
2120,9/10/2008,NO 15/9-F-12 H,273.55,105.56,176.26,2.79,22.27,97.28,40.06,67.13,1181.97,173052.95,1.53,Crest
2121,9/11/2008,NO 15/9-F-12 H,260.0,106.06,172.7,12.5,44.19,87.3,73.9,55.04,4067.32,592088.64,6.9,Crest
2122,9/12/2008,NO 15/9-F-12 H,259.2,106.06,171.63,14.77,42.84,87.57,73.41,55.43,3735.86,550255.99,6.35,Crest
2123,9/13/2008,NO 15/9-F-12 H,256.71,106.07,171.46,15.36,45.71,85.25,75.05,52.93,4057.56,593839.89,5.3,Crest
2124,9/14/2008,NO 15/9-F-12 H,255.09,106.07,170.87,15.87,45.83,84.22,76.84,51.92,4036.38,589477.56,6.06,Crest
2125,9/15/2008,NO 15/9-F-12 H,253.33,106.07,170.48,15.93,46.24,82.85,77.65,50.51,4046.64,590019.17,6.08,Crest
2126,9/16/2008,NO 15/9-F-12 H,251.53,106.06,169.73,15.84,46.28,81.8,77.83,49.49,4004.96,582278.93,5.99,Crest
2127,9/17/2008,NO 15/9-F-12 H,249.43,106.05,168.79,15.61,46.22,80.65,77.78,48.38,3937.38,570001.84,5.52,Crest
2128,9/18/2008,NO 15/9-F-12 H,253.18,105.95,168.11,12.02,36.73,85.06,67.7,53.03,2503.26,362080.29,10.95,Crest
2129,9/19/2008,NO 15/9-F-12 H,251.72,105.96,167.48,11.7,37.13,84.24,70.3,52.1,2551.19,369110.04,3.38,Crest
2130,9/20/2008,NO 15/9-F-12 H,245.82,106.02,166.58,14.0,44.89,79.23,76.73,47.04,3605.75,515386.04,3.84,Crest
2131,9/21/2008,NO 15/9-F-12 H,245.89,105.99,166.34,12.63,41.21,79.55,72.97,46.45,2858.81,407044.88,4.01,Crest
2132,9/22/2008,NO 15/9-F-12 H,242.49,106.04,166.23,14.49,45.31,76.26,77.7,44.1,2846.55,405957.52,11.72,Crest
2133,9/23/2008,NO 15/9-F-12 H,241.21,106.05,165.77,14.17,46.18,75.44,77.73,43.17,3652.8,520319.29,14.31,Crest
2134,9/24/2008,NO 15/9-F-12 H,239.9,106.05,165.25,14.59,46.38,74.65,77.64,42.38,3629.3,514831.95,5.09,Crest
2135,9/25/2008,NO 15/9-F-12 H,240.84,106.01,164.54,13.87,44.15,76.3,76.4,44.12,3389.78,509447.83,14.28,Crest
2136,9/26/2008,NO 15/9-F-12 H,237.61,106.05,164.53,14.33,46.81,73.09,76.39,40.83,3575.59,507353.58,19.4,Crest
2137,9/27/2008,NO 15/9-F-12 H,239.53,106.03,164.52,13.19,43.37,75.01,72.71,42.79,3174.51,456679.24,29.46,Crest
2138,9/28/2008,NO 15/9-F-12 H,238.22,106.03,164.21,13.6,45.03,74.0,76.38,41.87,3371.21,481430.17,12.32,Crest
2139,9/29/2008,NO 15/9-F-12 H,236.52,106.05,164.05,13.93,46.55,72.47,76.91,40.22,3512.44,497305.01,6.57,Crest
2140,9/30/2008,NO 15/9-F-12 H,236.11,106.05,164.05,14.03,46.62,72.06,77.32,39.9,3627.46,518528.16,5.1,Crest
2141,10/1/2008,NO 15/9-F-12 H,235.14,106.06,164.01,14.16,47.29,71.12,77.64,38.81,3606.89,511855.53,5.03,Crest
2142,10/2/2008,NO 15/9-F-12 H,234.7,106.06,163.75,14.02,47.31,70.94,77.3,38.63,3319.85,470881.4,10.71,Crest
2143,10/3/2008,NO 15/9-F-12 H,234.17,106.06,163.42,13.83,47.35,70.75,76.34,38.45,3593.88,509508.63,10.79,Crest
2144,10/4/2008,NO 15/9-F-12 H,241.53,105.96,164.49,11.02,36.55,77.03,64.93,45.14,2463.91,360305.75,8.66,Crest
2145,10/5/2008,NO 15/9-F-12 H,233.89,106.04,163.27,12.82,47.06,70.62,75.26,38.39,3377.17,477920.15,10.57,Crest
2146,10/6/2008,NO 15/9-F-12 H,242.25,105.92,163.31,10.83,36.35,78.94,70.0,47.63,2126.84,295620.76,6.76,Crest
2147,10/7/2008,NO 15/9-F-12 H,239.52,105.95,162.37,11.83,40.82,77.15,71.83,45.63,2726.28,387130.02,16.66,Crest
2148,10/8/2008,NO 15/9-F-12 H,239.49,105.95,162.41,12.02,40.83,77.07,73.18,45.5,2719.29,386724.08,22.76,Crest
2149,10/9/2008,NO 15/9-F-12 H,239.48,105.95,162.3,12.09,40.83,77.18,73.14,45.62,2713.82,385383.83,30.62,Crest
2150,10/10/2008,NO 15/9-F-12 H,239.42,105.95,162.2,11.96,40.85,77.22,71.59,45.68,2720.48,387183.99,18.72,Crest
2151,10/11/2008,NO 15/9-F-12 H,239.17,105.95,162.23,11.82,40.92,76.94,71.77,45.24,2739.75,390609.12,32.0,Crest
2152,10/12/2008,NO 15/9-F-12 H,238.34,105.97,162.54,12.31,41.85,75.8,73.33,44.15,2824.96,400414.75,26.98,Crest
2153,10/13/2008,NO 15/9-F-12 H,238.3,105.97,162.36,12.26,41.79,75.94,73.36,44.27,2827.75,399786.56,23.65,Crest
2154,10/14/2008,NO 15/9-F-12 H,238.36,105.97,162.44,12.28,41.79,75.92,74.73,44.26,2829.21,399679.55,11.49,Crest
2155,10/15/2008,NO 15/9-F-12 H,238.34,105.97,162.25,12.27,41.85,76.09,73.77,44.44,2825.33,400424.47,23.56,Crest
2156,10/16/2008,NO 15/9-F-12 H,238.35,105.98,162.31,12.15,41.83,76.04,74.11,44.35,2825.29,400175.17,23.56,Crest
2157,10/17/2008,NO 15/9-F-12 H,238.31,105.97,162.27,12.13,41.83,76.03,73.97,44.35,2832.05,400158.56,23.6,Crest
2158,10/18/2008,NO 15/9-F-12 H,235.45,105.99,163.44,10.87,43.58,72.01,70.13,39.9,2520.4,359282.43,23.57,Crest
2159,10/19/2008,NO 15/9-F-12 H,239.88,105.98,162.71,11.93,40.27,77.17,72.05,45.5,2714.13,382645.81,23.73,Crest
