DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
5/21/2008,NO 15/9-F-12 H,257.20,39.55,177.03,16.37,43.10,80.17,80.78,46.70,5013.12,759588.91,9.69
5/22/2008,NO 15/9-F-12 H,258.15,106.08,177.93,16.43,43.12,80.22,80.85,46.74,5017.55,760577.09,7.70
5/23/2008,NO 15/9-F-12 H,258.33,106.15,178.13,16.47,43.09,80.20,81.05,46.72,5019.23,760297.25,19.71
5/24/2008,NO 15/9-F-12 H,258.34,106.15,178.17,16.47,43.20,80.17,81.04,46.69,5034.28,762332.85,8019.72
5/25/2008,NO 15/9-F-12 H,258.31,106.16,178.29,16.54,43.34,80.02,81.19,46.52,5045.72,764673.62,8019.74
5/26/2008,NO 15/9-F-12 H,258.32,106.16,178.36,16.29,43.39,79.96,80.95,46.46,5053.01,766791.37,19.77
5/27/2008,NO 15/9-F-12 H,257.98,106.23,178.01,16.17,43.46,79.97,80.86,46.47,5065.87,767889.19,29.80
5/28/2008,NO 15/9-F-12 H,258.42,106.17,178.26,16.02,43.49,80.16,79.50,46.66,5072.27,767413.36,10.01
5/29/2008,NO 15/9-F-12 H,258.46,106.18,178.26,15.99,43.56,80.20,78.99,46.70,5086.33,770161.99,10.04
5/30/2008,NO 15/9-F-12 H,260.65,106.16,177.32,15.66,40.12,83.32,79.74,50.01,3869.22,589150.00,7.48
5/31/2008,NO 15/9-F-12 H,281.01,104.71,279.67,1.11,0.00,1.35,21.78,2.34,0.00,0.00,0.00
6/1/2008,NO 15/9-F-12 H,279.42,104.82,188.03,0.34,16.83,91.39,22.05,72.70,22.94,11729.20,0.04
6/2/2008,NO 15/9-F-12 H,259.80,106.15,178.50,9.87,42.49,81.30,77.77,47.88,4019.51,603534.04,7.77
6/3/2008,NO 15/9-F-12 H,259.09,106.16,259.09,12.23,43.22,0.00,79.21,33.46,4999.75,755898.39,9.67
6/4/2008,NO 15/9-F-12 H,258.46,106.17,257.43,13.17,43.42,1.03,77.90,32.43,5067.01,764495.52,9.80
6/5/2008,NO 15/9-F-12 H,258.42,106.18,191.40,13.69,43.42,67.03,79.60,33.54,5040.47,768018.95,9.75
6/6/2008,NO 15/9-F-12 H,258.52,106.18,178.21,13.86,43.40,80.30,79.78,46.82,5058.13,763388.73,9.78
6/7/2008,NO 15/9-F-12 H,258.63,106.19,178.43,14.04,43.33,80.21,81.26,46.70,5057.56,761308.55,184.78
6/8/2008,NO 15/9-F-12 H,258.65,106.19,178.50,14.03,43.39,80.15,80.79,46.64,5070.12,761089.16,9.80
6/9/2008,NO 15/9-F-12 H,258.71,106.20,178.45,13.96,43.40,80.26,80.18,46.74,5081.36,762129.80,14.83
6/10/2008,NO 15/9-F-12 H,258.76,106.20,178.57,13.90,43.41,80.19,80.65,46.67,5081.78,761130.49,9.83
6/11/2008,NO 15/9-F-12 H,258.32,106.20,178.37,13.80,43.45,79.95,80.43,46.42,5087.06,760260.45,9.84
6/12/2008,NO 15/9-F-12 H,257.21,106.18,177.81,13.54,43.46,79.40,80.33,45.89,5060.12,757005.32,9.78
6/13/2008,NO 15/9-F-12 H,256.56,106.18,177.53,13.38,43.45,79.04,80.43,45.53,5032.29,754387.87,9.73
6/14/2008,NO 15/9-F-12 H,259.00,106.16,177.31,11.67,38.54,81.69,77.35,49.28,4332.16,651120.47,8.28
6/15/2008,NO 15/9-F-12 H,256.64,106.19,177.89,13.48,43.72,78.75,80.82,45.26,5087.53,763089.71,9.84
6/16/2008,NO 15/9-F-12 H,256.87,106.20,178.03,13.62,43.75,78.83,80.86,45.33,5102.25,764342.55,10.00
6/17/2008,NO 15/9-F-12 H,257.12,106.21,177.96,13.57,43.83,79.17,79.87,45.62,5102.84,756365.89,9.88
6/18/2008,NO 15/9-F-12 H,257.44,106.22,178.08,13.56,43.81,79.36,79.73,45.86,5135.06,765784.34,7.17
6/19/2008,NO 15/9-F-12 H,257.75,106.22,178.27,13.61,42.88,79.48,79.68,45.96,5140.62,766175.86,8.75
6/20/2008,NO 15/9-F-12 H,259.65,106.21,177.67,12.93,40.89,81.98,78.97,49.03,4721.66,702550.38,9.53
6/21/2008,NO 15/9-F-12 H,258.76,106.22,178.30,13.70,42.83,80.46,80.74,47.02,5037.62,750094.00,15.16
6/22/2008,NO 15/9-F-12 H,258.43,106.23,178.61,13.68,42.82,79.81,79.34,46.30,5147.10,769091.42,11.35
6/23/2008,NO 15/9-F-12 H,258.85,106.24,178.79,13.80,43.44,80.05,80.48,46.55,5114.60,765622.03,10.25
6/24/2008,NO 15/9-F-12 H,259.12,106.25,179.02,13.99,42.55,80.11,80.87,46.61,5123.74,766123.10,11.81
6/25/2008,NO 15/9-F-12 H,259.31,106.25,178.92,14.02,43.49,80.39,80.02,46.90,5135.48,767514.63,11.77
6/26/2008,NO 15/9-F-12 H,259.96,106.25,178.77,13.53,42.24,81.19,79.57,47.74,4232.54,639125.35,9.76
6/27/2008,NO 15/9-F-12 H,259.66,106.25,179.24,13.92,43.46,80.42,80.98,46.83,5126.41,762147.27,11.80
6/28/2008,NO 15/9-F-12 H,259.61,106.26,179.12,14.16,43.49,80.49,81.11,46.83,5075.74,711222.19,11.70
6/29/2008,NO 15/9-F-12 H,259.69,96.23,179.48,13.96,43.49,80.21,80.39,47.17,5121.12,768245.70,11.82
6/30/2008,NO 15/9-F-12 H,245.40,80.04,159.68,13.22,39.41,85.72,79.62,52.96,4372.28,659342.57,10.10
7/1/2008,NO 15/9-F-12 H,264.33,106.19,177.11,11.74,36.96,87.23,77.11,54.52,3980.51,599295.69,9.18
7/2/2008,NO 15/9-F-12 H,260.34,106.26,179.21,13.30,43.20,81.13,79.22,48.12,5114.67,766478.40,0.79
7/3/2008,NO 15/9-F-12 H,260.49,106.27,179.10,14.02,42.99,81.40,80.08,48.40,5083.67,762466.05,15.17
7/4/2008,NO 15/9-F-12 H,260.67,106.27,179.35,14.22,42.97,81.31,81.25,48.30,5080.84,761637.18,4.51
7/5/2008,NO 15/9-F-12 H,260.79,106.28,179.51,14.28,42.97,81.28,81.43,48.25,5086.26,761985.49,11.73
7/6/2008,NO 15/9-F-12 H,260.89,106.28,179.53,14.29,42.98,81.35,81.38,48.32,5087.70,762728.95,15.73
7/7/2008,NO 15/9-F-12 H,260.94,106.29,179.44,14.28,43.00,81.50,81.05,48.47,5094.92,764020.22,12.75
7/8/2008,NO 15/9-F-12 H,261.15,106.29,179.48,14.24,42.98,81.67,80.10,48.65,5095.75,764104.54,36.05
7/9/2008,NO 15/9-F-12 H,261.37,106.30,179.80,14.45,42.95,81.57,81.68,48.53,5094.03,762917.06,11.74
7/10/2008,NO 15/9-F-12 H,261.49,106.30,179.81,14.52,42.96,81.68,81.54,48.65,4621.52,691133.54,10.65
7/11/2008,NO 15/9-F-12 H,263.10,106.26,178.82,11.93,40.26,84.28,78.21,51.08,2855.54,426766.13,6.58
7/12/2008,NO 15/9-F-12 H,274.83,106.02,174.68,2.79,32.11,100.15,61.97,68.71,686.84,151768.25,1.58
7/13/2008,NO 15/9-F-12 H,264.31,106.20,177.04,10.42,47.86,87.27,79.09,54.69,4169.38,606053.90,9.61
7/14/2008,NO 15/9-F-12 H,264.46,106.16,175.74,11.08,44.36,88.71,77.03,56.38,3818.80,573434.83,8.80
7/15/2008,NO 15/9-F-12 H,260.22,106.19,176.25,12.68,48.69,83.96,79.15,51.32,4304.71,635429.85,9.92
7/16/2008,NO 15/9-F-12 H,263.30,106.12,173.53,11.59,44.47,89.77,78.35,57.63,3526.92,521163.81,10.63
7/17/2008,NO 15/9-F-12 H,264.58,106.09,172.96,11.11,42.88,91.62,78.42,59.57,3341.55,482331.58,7.70
7/18/2008,NO 15/9-F-12 H,265.29,106.08,172.61,10.84,42.04,92.67,77.96,60.73,3215.85,474686.18,12.77
7/19/2008,NO 15/9-F-12 H,265.65,106.07,172.48,10.58,41.69,93.17,77.33,61.22,3176.28,481830.98,7.32
7/20/2008,NO 15/9-F-12 H,265.73,106.07,172.56,10.46,41.65,93.18,77.24,61.26,3186.03,466621.33,7.34
7/21/2008,NO 15/9-F-12 H,265.76,106.07,172.53,10.44,41.66,93.23,77.01,61.33,3182.55,466633.46,7.34
7/22/2008,NO 15/9-F-12 H,265.85,106.07,172.60,10.57,41.66,93.24,77.57,61.34,3166.64,465211.96,7.51
7/23/2008,NO 15/9-F-12 H,265.85,106.07,172.52,10.53,41.66,93.32,77.65,61.43,3148.96,463102.57,7.33
7/24/2008,NO 15/9-F-12 H,265.85,106.07,172.55,10.51,41.67,93.30,77.56,61.02,3148.89,471104.48,7.30
7/25/2008,NO 15/9-F-12 H,265.91,106.07,172.45,10.45,41.70,93.47,76.64,60.96,3163.29,460618.77,7.35
7/26/2008,NO 15/9-F-12 H,266.02,106.07,172.45,10.48,41.67,93.57,76.68,61.05,3145.11,461623.27,7.29
7/27/2008,NO 15/9-F-12 H,266.08,106.06,172.47,10.53,41.65,93.60,76.93,61.05,3177.30,465308.05,7.31
7/28/2008,NO 15/9-F-12 H,266.15,106.07,172.60,10.62,41.64,93.55,77.86,61.00,3143.10,460975.55,7.21
7/29/2008,NO 15/9-F-12 H,265.13,106.09,173.07,10.80,42.96,92.07,76.71,59.62,3346.15,490196.57,11.06
7/30/2008,NO 15/9-F-12 H,270.57,106.01,172.05,8.51,33.33,98.53,71.51,67.01,2434.33,355646.65,5.61
7/31/2008,NO 15/9-F-12 H,271.25,105.94,173.50,6.12,31.98,97.75,64.40,66.20,2316.52,339166.49,4.16
8/1/2008,NO 15/9-F-12 H,267.57,106.06,172.23,9.81,40.14,95.34,75.22,63.48,2976.42,436752.07,4.77
8/2/2008,NO 15/9-F-12 H,267.47,106.07,176.97,9.57,38.32,90.50,72.35,60.20,3031.55,445348.64,4.25
8/3/2008,NO 15/9-F-12 H,267.48,106.07,172.33,10.14,40.23,95.15,76.62,63.24,2993.48,438550.35,4.50
8/4/2008,NO 15/9-F-12 H,267.33,105.99,172.36,10.15,40.14,94.97,77.27,63.08,3093.31,452054.82,4.64
8/5/2008,NO 15/9-F-12 H,267.40,106.07,172.43,10.17,40.22,94.97,77.17,63.07,2998.53,437720.84,4.50
8/6/2008,NO 15/9-F-12 H,267.93,106.06,172.61,10.04,36.89,95.32,76.14,63.38,919.75,135274.51,1.38
8/8/2008,NO 15/9-F-12 H,274.20,105.89,172.60,2.63,28.20,101.60,62.00,69.07,808.23,110780.18,1.21
8/9/2008,NO 15/9-F-12 H,261.38,106.11,175.87,8.87,47.51,85.51,77.37,52.43,4060.24,559249.17,6.03
8/10/2008,NO 15/9-F-12 H,259.03,106.16,175.55,11.86,49.18,83.48,79.31,50.40,4349.22,603102.92,6.58
8/11/2008,NO 15/9-F-12 H,258.12,106.17,175.49,12.25,49.69,82.62,78.56,49.49,4412.46,611780.88,6.61
8/12/2008,NO 15/9-F-12 H,256.95,106.17,175.48,12.58,49.43,81.47,80.06,48.28,4418.03,616241.04,6.64
8/13/2008,NO 15/9-F-12 H,256.48,106.17,175.23,12.38,50.24,81.25,80.08,48.08,4448.97,620813.20,8.50
8/14/2008,NO 15/9-F-12 H,256.92,106.16,174.97,11.90,49.36,81.95,80.04,48.86,4353.59,651318.90,27.37
8/15/2008,NO 15/9-F-12 H,254.87,106.18,175.03,12.37,51.23,79.84,80.53,46.52,4499.01,673535.88,47.97
8/16/2008,NO 15/9-F-12 H,250.17,106.25,177.05,12.74,57.23,73.13,80.94,39.57,5479.40,799524.84,47.85
8/17/2008,NO 15/9-F-12 H,249.01,106.26,176.36,12.54,57.28,72.65,80.30,39.11,5443.61,795277.26,53.93
8/18/2008,NO 15/9-F-12 H,247.95,106.25,175.50,12.33,56.93,72.45,79.89,38.96,5374.18,810900.02,18.12
8/19/2008,NO 15/9-F-12 H,247.15,106.25,175.02,12.16,56.70,72.13,80.28,38.67,5315.03,801345.75,9.84
8/20/2008,NO 15/9-F-12 H,246.26,106.25,174.79,12.12,56.72,71.47,81.28,38.02,4980.89,728548.75,9.48
8/21/2008,NO 15/9-F-12 H,248.76,106.21,173.02,11.51,52.23,75.74,80.18,42.44,4450.00,647512.91,8.47
8/22/2008,NO 15/9-F-12 H,262.71,105.99,168.54,7.38,34.98,94.17,73.22,61.58,2049.86,290174.27,3.90
8/23/2008,NO 15/9-F-12 H,264.05,105.97,169.00,7.15,34.90,95.06,72.90,62.69,2059.29,291279.70,3.82
8/24/2008,NO 15/9-F-12 H,265.07,105.97,169.18,7.52,34.98,95.88,70.99,63.38,2080.27,294693.68,3.96
8/25/2008,NO 15/9-F-12 H,266.07,105.98,169.56,12.47,34.97,96.51,70.82,64.00,2089.77,293955.38,3.98
8/26/2008,NO 15/9-F-12 H,267.07,106.00,170.10,12.68,34.93,96.97,72.57,64.21,2093.46,293973.81,3.97
8/27/2008,NO 15/9-F-12 H,267.49,105.99,170.23,12.62,34.77,97.25,72.26,64.86,2084.40,295564.57,40.33
8/28/2008,NO 15/9-F-12 H,267.10,105.98,170.31,12.49,34.62,96.79,72.65,64.95,2086.63,305319.46,4.10
8/29/2008,NO 15/9-F-12 H,266.39,105.98,170.19,13.27,35.88,96.19,73.87,64.22,2189.55,318561.33,4.46
8/30/2008,NO 15/9-F-12 H,267.00,105.97,169.96,12.66,34.85,97.03,72.28,65.07,2058.63,297315.78,1.82
8/31/2008,NO 15/9-F-12 H,268.17,105.96,170.56,11.13,30.03,97.60,69.86,65.82,624.70,86537.33,1.20
9/1/2008,NO 15/9-F-12 H,267.86,105.96,170.31,11.18,34.26,97.54,69.87,65.59,2029.12,284059.33,2.17
9/2/2008,NO 15/9-F-12 H,268.14,105.97,170.30,12.52,32.69,97.84,71.39,65.91,837.23,116783.59,0.49
9/3/2008,NO 15/9-F-12 H,276.51,104.46,169.72,1.74,,106.78,18.17,75.04,0.00,0.00,0.00
9/4/2008,NO 15/9-F-12 H,276.82,104.16,172.18,1.19,,104.64,14.35,80.96,0.00,0.00,0.00
9/5/2008,NO 15/9-F-12 H,277.10,103.98,172.61,0.95,,104.49,15.51,83.34,0.00,0.00,0.00
9/6/2008,NO 15/9-F-12 H,270.22,105.66,174.79,2.96,32.44,95.42,51.12,63.47,760.58,105098.33,0.39
9/7/2008,NO 15/9-F-12 H,268.70,105.96,171.26,8.60,35.51,97.44,69.26,65.37,2173.11,304483.02,0.83
9/8/2008,NO 15/9-F-12 H,269.61,105.96,171.04,10.42,30.48,98.56,70.64,66.53,500.19,69031.17,0.35
9/9/2008,NO 15/9-F-12 H,277.31,104.19,170.39,1.30,,106.92,19.21,106.81,0.00,0.00,0.00
9/10/2008,NO 15/9-F-12 H,273.55,105.56,176.26,2.79,22.27,97.28,40.06,67.13,1181.97,173052.95,1.53
9/11/2008,NO 15/9-F-12 H,260.00,106.06,172.70,12.50,44.19,87.30,73.90,55.04,4067.32,592088.64,6.90
9/12/2008,NO 15/9-F-12 H,259.20,106.06,171.63,14.77,42.84,87.57,73.41,55.43,3735.86,550255.99,6.35
9/13/2008,NO 15/9-F-12 H,256.71,106.07,171.46,15.36,45.71,85.25,75.05,52.93,4057.56,593839.89,5.30
9/14/2008,NO 15/9-F-12 H,255.09,106.07,170.87,15.87,45.83,84.22,76.84,51.92,4036.38,589477.56,6.06
9/15/2008,NO 15/9-F-12 H,253.33,106.07,170.48,15.93,46.24,82.85,77.65,50.51,4046.64,590019.17,6.08
9/16/2008,NO 15/9-F-12 H,251.53,106.06,169.73,15.84,46.28,81.80,77.83,49.49,4004.96,582278.93,5.99
9/17/2008,NO 15/9-F-12 H,249.43,106.05,168.79,15.61,46.22,80.65,77.78,48.38,3937.38,570001.84,5.52
9/18/2008,NO 15/9-F-12 H,253.18,105.95,168.11,12.02,36.73,85.06,67.70,53.03,2503.26,362080.29,10.95
9/19/2008,NO 15/9-F-12 H,251.72,105.96,167.48,11.70,37.13,84.24,70.30,52.10,2551.19,369110.04,3.38
9/20/2008,NO 15/9-F-12 H,245.82,106.02,166.58,14.00,44.89,79.23,76.73,47.04,3605.75,515386.04,3.84
9/21/2008,NO 15/9-F-12 H,245.89,105.99,166.34,12.63,41.21,79.55,72.97,46.45,2858.81,407044.88,4.01
9/22/2008,NO 15/9-F-12 H,242.49,106.04,166.23,14.49,45.31,76.26,77.70,44.10,2846.55,405957.52,11.72
9/23/2008,NO 15/9-F-12 H,241.21,106.05,165.77,14.17,46.18,75.44,77.73,43.17,3652.80,520319.29,14.31
9/24/2008,NO 15/9-F-12 H,239.90,106.05,165.25,14.59,46.38,74.65,77.64,42.38,3629.30,514831.95,5.09
9/25/2008,NO 15/9-F-12 H,240.84,106.01,164.54,13.87,44.15,76.30,76.40,44.12,3389.78,509447.83,14.28
9/26/2008,NO 15/9-F-12 H,237.61,106.05,164.53,14.33,46.81,73.09,76.39,40.83,3575.59,507353.58,19.40
9/27/2008,NO 15/9-F-12 H,239.53,106.03,164.52,13.19,43.37,75.01,72.71,42.79,3174.51,456679.24,29.46
9/28/2008,NO 15/9-F-12 H,238.22,106.03,164.21,13.60,45.03,74.00,76.38,41.87,3371.21,481430.17,12.32
9/29/2008,NO 15/9-F-12 H,236.52,106.05,164.05,13.93,46.55,72.47,76.91,40.22,3512.44,497305.01,6.57
9/30/2008,NO 15/9-F-12 H,236.11,106.05,164.05,14.03,46.62,72.06,77.32,39.90,3627.46,518528.16,5.10
10/1/2008,NO 15/9-F-12 H,235.14,106.06,164.01,14.16,47.29,71.12,77.64,38.81,3606.89,511855.53,5.03
10/2/2008,NO 15/9-F-12 H,234.70,106.06,163.75,14.02,47.31,70.94,77.30,38.63,3319.85,470881.40,10.71
10/3/2008,NO 15/9-F-12 H,234.17,106.06,163.42,13.83,47.35,70.75,76.34,38.45,3593.88,509508.63,10.79
10/4/2008,NO 15/9-F-12 H,241.53,105.96,164.49,11.02,36.55,77.03,64.93,45.14,2463.91,360305.75,8.66
10/5/2008,NO 15/9-F-12 H,233.89,106.04,163.27,12.82,47.06,70.62,75.26,38.39,3377.17,477920.15,10.57
10/6/2008,NO 15/9-F-12 H,242.25,105.92,163.31,10.83,36.35,78.94,70.00,47.63,2126.84,295620.76,6.76
10/7/2008,NO 15/9-F-12 H,239.52,105.95,162.37,11.83,40.82,77.15,71.83,45.63,2726.28,387130.02,16.66
10/8/2008,NO 15/9-F-12 H,239.49,105.95,162.41,12.02,40.83,77.07,73.18,45.50,2719.29,386724.08,22.76
10/9/2008,NO 15/9-F-12 H,239.48,105.95,162.30,12.09,40.83,77.18,73.14,45.62,2713.82,385383.83,30.62
10/10/2008,NO 15/9-F-12 H,239.42,105.95,162.20,11.96,40.85,77.22,71.59,45.68,2720.48,387183.99,18.72
10/11/2008,NO 15/9-F-12 H,239.17,105.95,162.23,11.82,40.92,76.94,71.77,45.24,2739.75,390609.12,32.00
10/12/2008,NO 15/9-F-12 H,238.34,105.97,162.54,12.31,41.85,75.80,73.33,44.15,2824.96,400414.75,26.98
10/13/2008,NO 15/9-F-12 H,238.30,105.97,162.36,12.26,41.79,75.94,73.36,44.27,2827.75,399786.56,23.65
10/14/2008,NO 15/9-F-12 H,238.36,105.97,162.44,12.28,41.79,75.92,74.73,44.26,2829.21,399679.55,11.49
10/15/2008,NO 15/9-F-12 H,238.34,105.97,162.25,12.27,41.85,76.09,73.77,44.44,2825.33,400424.47,23.56
10/16/2008,NO 15/9-F-12 H,238.35,105.98,162.31,12.15,41.83,76.04,74.11,44.35,2825.29,400175.17,23.56
10/17/2008,NO 15/9-F-12 H,238.31,105.97,162.27,12.13,41.83,76.03,73.97,44.35,2832.05,400158.56,23.60
10/18/2008,NO 15/9-F-12 H,235.45,105.99,163.44,10.87,43.58,72.01,70.13,39.90,2520.40,359282.43,23.57
10/19/2008,NO 15/9-F-12 H,239.88,105.98,162.71,11.93,40.27,77.17,72.05,45.50,2714.13,382645.81,23.73
10/20/2008,NO 15/9-F-12 H,240.74,105.95,162.29,11.45,39.72,78.45,69.86,46.95,2664.34,377857.96,23.42
10/21/2008,NO 15/9-F-12 H,241.08,105.95,162.37,11.50,39.55,78.71,71.00,47.20,2653.43,375509.76,10.95
10/22/2008,NO 15/9-F-12 H,234.77,106.05,162.72,11.31,46.55,72.05,74.77,39.88,3420.75,489181.70,35.62
10/23/2008,NO 15/9-F-12 H,235.28,106.06,162.78,13.27,45.95,72.49,73.33,40.40,3363.10,479918.14,23.31
10/24/2008,NO 15/9-F-12 H,234.73,106.07,162.89,13.41,46.55,71.84,73.31,39.65,3426.21,490793.77,30.77
10/25/2008,NO 15/9-F-12 H,234.09,106.09,163.03,13.52,47.31,71.06,72.75,38.80,3524.62,504092.19,10.84
10/26/2008,NO 15/9-F-12 H,233.67,106.11,163.38,13.81,47.94,70.28,75.27,37.89,3836.99,547535.29,12.84
10/27/2008,NO 15/9-F-12 H,233.87,106.12,163.46,13.81,47.80,70.41,76.26,37.95,3622.02,526226.21,22.31
10/28/2008,NO 15/9-F-12 H,234.19,106.12,163.45,13.83,47.52,70.74,75.58,38.38,3728.48,534003.01,25.29
10/29/2008,NO 15/9-F-12 H,238.98,106.07,163.85,12.46,40.56,75.13,72.03,43.09,2822.93,405404.94,21.71
10/30/2008,NO 15/9-F-12 H,235.71,106.09,163.24,12.93,46.26,72.46,76.00,40.24,3471.47,494825.96,20.80
10/31/2008,NO 15/9-F-12 H,234.49,106.10,163.20,13.60,46.82,71.30,76.64,39.06,3515.61,499794.46,32.77
11/1/2008,NO 15/9-F-12 H,238.28,106.05,164.15,12.41,41.04,74.13,72.01,42.03,2758.29,388670.40,32.64
11/2/2008,NO 15/9-F-12 H,230.62,106.13,164.82,12.81,54.14,65.80,75.95,33.29,4443.46,632394.03,27.92
11/3/2008,NO 15/9-F-12 H,224.53,106.26,166.69,14.77,63.60,57.84,78.49,25.24,4938.78,720457.16,31.25
11/4/2008,NO 15/9-F-12 H,223.53,106.29,167.20,14.92,65.91,56.33,79.23,23.48,5124.32,738155.43,19.71
11/5/2008,NO 15/9-F-12 H,222.95,106.31,166.99,14.81,66.82,55.96,78.21,23.08,5188.07,734342.85,31.66
11/6/2008,NO 15/9-F-12 H,222.61,106.32,166.78,14.60,67.28,55.84,76.15,22.94,5204.11,746222.61,38.19
11/7/2008,NO 15/9-F-12 H,221.63,106.34,167.35,14.58,70.74,54.27,76.21,21.30,5136.25,728626.38,42.63
11/8/2008,NO 15/9-F-12 H,221.66,106.35,167.34,14.64,70.76,54.32,77.01,21.33,5141.34,730423.46,38.32
11/9/2008,NO 15/9-F-12 H,222.00,106.36,167.26,14.70,69.84,54.73,76.38,21.74,5114.03,725814.65,41.55
11/10/2008,NO 15/9-F-12 H,222.58,106.36,167.06,14.72,68.20,55.52,76.43,22.56,5059.68,719057.67,35.41
11/11/2008,NO 15/9-F-12 H,222.72,106.37,167.16,14.75,68.21,55.56,77.59,22.59,5076.60,720765.90,12.33
11/12/2008,NO 15/9-F-12 H,222.86,106.38,167.56,14.91,68.20,55.30,79.11,22.32,5065.13,722185.08,42.31
11/13/2008,NO 15/9-F-12 H,222.99,106.39,167.36,14.91,68.24,55.63,77.91,22.66,5083.98,723021.25,15.15
11/14/2008,NO 15/9-F-12 H,223.16,106.39,167.37,14.88,68.27,55.79,76.95,22.80,5106.19,726187.77,13.06
11/15/2008,NO 15/9-F-12 H,223.43,106.40,167.46,14.89,67.78,55.97,77.97,22.99,5097.33,725355.82,11.84
11/16/2008,NO 15/9-F-12 H,223.45,106.40,167.58,14.90,67.73,55.87,78.65,22.90,5082.14,724024.78,12.90
11/17/2008,NO 15/9-F-12 H,223.52,106.41,167.41,14.89,66.34,56.11,77.22,23.14,5076.81,723171.46,12.06
11/18/2008,NO 15/9-F-12 H,223.43,106.41,167.47,14.81,67.76,55.96,78.49,22.97,5074.40,724334.15,8.95
11/19/2008,NO 15/9-F-12 H,221.76,106.41,167.90,14.72,72.56,53.86,78.96,20.77,5223.41,744775.94,19.66
11/20/2008,NO 15/9-F-12 H,222.21,106.42,167.63,14.73,70.35,54.58,78.51,21.56,5116.54,729920.52,12.95
11/21/2008,NO 15/9-F-12 H,228.07,106.34,167.70,12.15,60.75,60.37,72.88,27.23,3553.89,505370.49,733.65
11/22/2008,NO 15/9-F-12 H,223.64,106.42,167.59,14.86,67.75,56.05,78.06,22.60,5033.51,721488.52,683.38
11/23/2008,NO 15/9-F-12 H,226.08,106.40,166.52,14.88,62.85,59.56,77.16,26.14,4831.15,687856.30,94.51
11/24/2008,NO 15/9-F-12 H,224.08,106.41,167.13,14.85,65.97,56.95,78.42,23.74,4971.19,715583.37,64.55
11/25/2008,NO 15/9-F-12 H,223.72,106.43,167.70,14.99,67.97,56.02,78.68,22.76,5062.55,726974.27,172.17
11/26/2008,NO 15/9-F-12 H,223.33,106.45,168.21,15.10,70.48,55.11,78.62,21.77,5145.94,739602.33,20.89
11/27/2008,NO 15/9-F-12 H,223.08,106.47,168.50,15.06,72.36,54.58,76.73,21.18,5200.40,750704.44,50.65
11/28/2008,NO 15/9-F-12 H,243.63,106.26,165.05,13.06,42.02,78.58,72.35,45.61,2897.09,398090.95,7.20
11/29/2008,NO 15/9-F-12 H,230.68,106.39,168.03,13.89,62.31,62.64,77.03,29.43,4853.40,706715.58,47.53
11/30/2008,NO 15/9-F-12 H,225.88,106.50,169.78,15.57,70.25,56.09,79.68,22.64,5255.58,756828.70,15.29
12/1/2008,NO 15/9-F-12 H,228.74,106.49,169.40,15.39,66.29,59.34,78.81,25.98,5095.38,738451.22,19.19
12/2/2008,NO 15/9-F-12 H,228.34,106.51,170.56,15.30,70.50,57.78,79.04,24.34,5276.15,763664.01,39.71
12/3/2008,NO 15/9-F-12 H,227.37,106.54,170.58,15.86,70.11,56.79,79.84,23.28,5333.02,771333.77,38.29
12/4/2008,NO 15/9-F-12 H,227.92,106.55,170.24,15.73,69.74,57.69,77.05,24.19,5434.56,783688.84,34.59
12/5/2008,NO 15/9-F-12 H,230.11,106.54,169.73,15.63,65.06,60.38,76.77,27.02,5209.39,749252.75,38.45
12/6/2008,NO 15/9-F-12 H,230.26,106.55,170.74,16.01,66.46,59.52,79.87,26.08,5292.17,764102.01,37.98
12/7/2008,NO 15/9-F-12 H,231.71,106.54,171.29,16.19,66.67,60.42,78.69,26.96,5322.50,770155.23,32.79
12/8/2008,NO 15/9-F-12 H,233.13,106.53,171.11,16.25,64.09,62.01,78.76,28.60,5241.80,715215.81,37.96
12/9/2008,NO 15/9-F-12 H,233.03,106.53,171.34,16.27,64.53,61.68,79.71,28.25,5277.55,730268.11,14.07
12/10/2008,NO 15/9-F-12 H,233.36,106.54,171.49,16.31,64.69,61.87,79.32,28.43,5286.40,766437.14,13.13
12/11/2008,NO 15/9-F-12 H,235.82,106.52,170.85,16.18,61.64,64.97,77.32,31.69,5126.10,740304.81,16.66
12/12/2008,NO 15/9-F-12 H,234.94,106.53,171.17,16.25,62.65,63.77,77.43,30.40,5239.81,757727.37,22.64
12/13/2008,NO 15/9-F-12 H,235.41,106.54,171.41,16.14,62.67,64.00,75.88,30.62,5281.86,760767.37,15.57
12/14/2008,NO 15/9-F-12 H,236.04,106.55,171.79,16.29,62.66,64.25,76.39,30.85,5302.74,766323.87,49.33
12/15/2008,NO 15/9-F-12 H,236.53,106.55,172.05,16.50,62.79,64.49,77.84,31.08,5270.91,770084.76,14.11
12/16/2008,NO 15/9-F-12 H,236.97,106.56,172.45,16.60,63.25,64.51,77.47,31.05,5300.99,777260.85,49.13
