,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE
102,NO 15/9-F-1 C,214.92,108.15,47.7,47.45,58.94,19.01,459.37,68361.17,240.96,production,OP
103,NO 15/9-F-1 C,215.03,108.15,47.69,47.4,58.31,18.92,458.09,68466.24,240.67,production,OP
104,NO 15/9-F-1 C,216.04,108.02,43.93,47.22,55.55,18.54,290.87,44919.06,139.31,production,OP
105,NO 15/9-F-1 C,215.11,108.14,47.98,44.81,56.7,16.29,487.33,72965.95,255.69,production,OP
106,NO 15/9-F-1 C,215.06,108.18,47.7,46.35,58.76,17.87,468.63,69274.03,242.24,production,OP
107,NO 15/9-F-1 C,215.21,108.18,47.72,46.16,58.98,17.68,465.25,69890.63,239.87,production,OP
108,NO 15/9-F-1 C,215.38,108.18,47.63,46.1,59.72,17.61,466.58,69742.96,232.45,production,OP
109,NO 15/9-F-1 C,215.53,108.18,47.66,45.76,59.47,17.27,464.22,69237.42,233.39,production,OP
110,NO 15/9-F-1 C,215.61,108.18,47.61,45.5,60.04,17.05,458.9,68830.6,251.5,production,OP
111,NO 15/9-F-1 C,215.84,108.18,47.59,44.89,58.89,16.44,460.83,68637.71,260.12,production,OP
112,NO 15/9-F-1 C,216.09,108.18,47.6,44.64,59.25,16.2,457.95,68330.74,245.26,production,OP
113,NO 15/9-F-1 C,215.97,108.19,48.13,44.6,56.66,16.15,481.51,71884.8,258.75,production,OP
114,NO 15/9-F-1 C,214.63,108.23,48.72,44.99,57.16,16.52,489.43,72278.48,243.17,production,OP
115,NO 15/9-F-1 C,215.09,108.22,48.72,43.25,58.96,14.72,375.93,56054.71,218.34,production,OP
116,NO 15/9-F-1 C,215.03,108.22,48.72,43.67,59.04,15.15,378.38,56399.27,218.27,production,OP
117,NO 15/9-F-1 C,215.15,108.22,48.7,43.14,58.06,14.6,379.41,56289.52,217.93,production,OP
118,NO 15/9-F-1 C,215.13,108.22,48.7,43.25,57.61,14.74,377.42,56568.78,212.92,production,OP
119,NO 15/9-F-1 C,212.9,108.26,49.54,44.04,56.58,15.52,417.98,61912.18,228.26,production,OP
120,NO 15/9-F-1 C,210.17,108.33,49.63,43.41,63.58,14.91,507.75,75078.33,262.22,production,OP
121,NO 15/9-F-1 C,209.82,108.32,49.59,42.62,62.68,14.11,469.73,69712.66,252.81,production,OP
122,NO 15/9-F-1 C,210.09,108.31,50.19,41.05,60.7,12.54,521.26,77390.65,293.66,production,OP
123,NO 15/9-F-1 C,210.18,108.3,50.21,40.37,62.56,11.84,518.32,76994.95,297.2,production,OP
124,NO 15/9-F-1 C,210.55,108.28,49.95,40.15,58.14,11.61,493.37,73656.88,289.96,production,OP
125,NO 15/9-F-1 C,210.63,108.28,50.24,39.77,56.23,11.22,509.21,76002.49,303.18,production,OP
126,NO 15/9-F-1 C,213.45,108.17,49.44,37.35,50.72,8.75,351.8,52975.29,240.5,production,OP
127,NO 15/9-F-1 C,215.51,108.14,48.83,37.09,44.27,8.48,287.03,44830.19,240.33,production,OP
128,NO 15/9-F-1 C,215.89,108.16,48.58,37.89,50.89,9.29,278.58,44300.38,235.04,production,OP
129,NO 15/9-F-1 C,215.86,108.19,48.5,38.83,56.83,10.25,297.19,47071.12,248.98,production,OP
130,NO 15/9-F-1 C,215.78,108.2,48.47,39.54,57.33,10.98,297.33,46462.15,247.88,production,OP
131,NO 15/9-F-1 C,216.0,108.2,48.48,39.37,52.85,10.8,296.2,44219.4,246.54,production,OP
132,NO 15/9-F-1 C,216.02,108.21,48.47,39.84,53.76,11.26,296.12,44243.43,247.16,production,OP
133,NO 15/9-F-1 C,216.08,108.22,48.45,40.0,57.06,11.43,293.35,44083.13,246.91,production,OP
149,NO 15/9-F-1 C,248.02,106.95,40.67,42.19,46.49,13.35,103.77,16925.68,74.34,production,OP
150,NO 15/9-F-1 C,237.29,107.37,61.09,28.49,53.78,2.37,290.3,46375.59,537.45,production,OP
151,NO 15/9-F-1 C,223.51,108.49,53.05,38.92,66.29,10.31,427.63,69487.31,343.53,production,OP
152,NO 15/9-F-1 C,225.25,108.44,49.89,43.66,64.89,15.08,422.69,68818.15,341.93,production,OP
153,NO 15/9-F-1 C,225.94,108.43,49.63,44.94,60.69,16.37,412.14,67226.27,336.66,production,OP
154,NO 15/9-F-1 C,224.93,108.43,49.47,45.35,62.91,16.79,410.96,66847.2,336.99,production,OP
155,NO 15/9-F-1 C,224.68,108.41,49.47,45.54,61.99,16.99,409.11,66355.28,333.87,production,OP
156,NO 15/9-F-1 C,224.65,108.39,48.7,45.44,62.49,16.9,389.68,63293.2,315.24,production,OP
157,NO 15/9-F-1 C,225.96,108.34,48.65,45.06,57.54,16.52,380.29,60994.93,327.07,production,OP
158,NO 15/9-F-1 C,225.61,108.33,48.62,44.88,56.71,16.34,391.22,57081.97,324.73,production,OP
159,NO 15/9-F-1 C,225.3,108.32,48.65,44.5,58.73,15.96,391.65,57123.13,328.6,production,OP
160,NO 15/9-F-1 C,225.15,108.32,48.62,43.96,60.82,15.41,384.47,56615.33,322.53,production,OP
161,NO 15/9-F-1 C,224.94,108.31,48.62,43.65,59.24,15.09,342.35,50991.05,291.45,production,OP
162,NO 15/9-F-1 C,224.81,108.3,48.63,43.29,58.17,14.62,338.88,50946.9,291.36,production,OP
163,NO 15/9-F-1 C,224.62,108.3,48.64,42.91,58.46,14.32,344.5,51928.13,297.38,production,OP
164,NO 15/9-F-1 C,224.55,108.29,48.64,42.58,58.86,14.01,333.55,49757.91,304.7,production,OP
165,NO 15/9-F-1 C,224.56,108.28,48.6,42.26,59.27,13.69,329.6,49601.74,302.29,production,OP
166,NO 15/9-F-1 C,221.86,108.33,49.15,42.38,60.53,13.81,358.2,53618.2,320.36,production,OP
167,NO 15/9-F-1 C,219.55,108.39,49.4,41.89,61.65,13.34,377.72,56786.58,332.75,production,OP
168,NO 15/9-F-1 C,219.89,108.36,49.3,41.44,61.08,12.88,356.65,53587.32,331.96,production,OP
169,NO 15/9-F-1 C,219.72,108.35,49.19,41.07,58.68,12.5,354.31,53315.98,327.97,production,OP
170,NO 15/9-F-1 C,219.83,108.35,49.16,40.46,58.96,11.88,338.53,51384.99,318.34,production,OP
171,NO 15/9-F-1 C,220.01,108.34,49.13,40.01,55.7,11.42,324.9,49352.26,323.5,production,OP
172,NO 15/9-F-1 C,219.97,108.33,49.14,39.77,54.61,11.19,324.95,49388.31,321.98,production,OP
173,NO 15/9-F-1 C,219.9,108.33,49.13,39.67,53.28,11.09,322.07,49245.8,322.83,production,OP
174,NO 15/9-F-1 C,220.04,108.32,49.01,39.37,53.81,10.85,308.31,47050.78,307.78,production,OP
177,NO 15/9-F-1 C,226.03,107.48,53.67,8.08,52.41,2.64,55.2,8962.05,142.03,production,OP
178,NO 15/9-F-1 C,211.87,108.5,58.43,30.89,58.72,4.51,199.07,31730.64,308.22,production,OP
179,NO 15/9-F-1 C,221.13,108.4,51.87,35.0,51.46,5.62,275.22,43000.78,454.65,production,OP
180,NO 15/9-F-1 C,219.88,108.43,50.9,36.71,57.58,8.1,287.64,44101.37,459.8,production,OP
181,NO 15/9-F-1 C,219.47,108.44,50.55,37.62,57.28,8.98,323.18,49500.61,352.61,production,OP
182,NO 15/9-F-1 C,220.9,108.4,50.21,37.86,57.76,9.25,315.32,48232.88,344.36,production,OP
183,NO 15/9-F-1 C,220.65,108.4,50.43,38.22,55.12,9.6,322.31,48180.54,335.27,production,OP
184,NO 15/9-F-1 C,220.67,108.4,50.49,38.28,53.3,9.67,320.34,49975.21,345.3,production,OP
185,NO 15/9-F-1 C,220.47,108.4,50.45,38.33,53.2,9.7,325.92,50479.21,343.83,production,OP
186,NO 15/9-F-1 C,220.18,108.39,50.41,38.38,53.77,9.77,329.2,50894.03,327.28,production,OP
187,NO 15/9-F-1 C,220.16,108.39,50.4,38.22,52.71,9.62,325.01,50157.65,326.37,production,OP
188,NO 15/9-F-1 C,220.15,108.38,50.38,38.08,56.23,9.48,323.37,49865.05,325.88,production,OP
189,NO 15/9-F-1 C,220.33,108.37,50.36,37.81,60.76,9.21,320.68,49604.0,335.92,production,OP
190,NO 15/9-F-1 C,220.44,108.37,50.36,37.65,60.45,9.05,320.41,49571.91,337.83,production,OP
191,NO 15/9-F-1 C,220.22,108.37,50.47,37.67,60.62,9.06,322.67,49750.14,335.65,production,OP
192,NO 15/9-F-1 C,220.01,108.37,50.56,37.58,59.25,8.98,322.4,49652.61,331.77,production,OP
193,NO 15/9-F-1 C,220.21,108.36,50.56,37.36,59.52,8.76,321.25,49635.23,330.51,production,OP
194,NO 15/9-F-1 C,220.23,108.36,50.48,37.32,54.29,8.7,321.22,49749.37,328.68,production,OP
195,NO 15/9-F-1 C,220.22,108.36,50.52,37.13,50.17,8.51,323.37,50070.67,328.82,production,OP
196,NO 15/9-F-1 C,220.72,108.35,50.86,36.36,56.09,7.73,326.54,50700.18,334.76,production,OP
197,NO 15/9-F-1 C,220.41,108.35,50.91,36.82,55.69,8.18,316.21,48561.88,329.9,production,OP
198,NO 15/9-F-1 C,220.62,108.34,50.85,36.68,55.69,8.06,314.23,48495.35,335.34,production,OP
199,NO 15/9-F-1 C,220.62,108.34,50.82,36.73,49.99,8.11,313.92,48623.42,329.6,production,OP
200,NO 15/9-F-1 C,220.74,108.34,50.77,36.65,50.37,8.03,314.24,48608.64,332.0,production,OP
201,NO 15/9-F-1 C,220.86,108.34,50.78,36.59,48.38,7.96,317.47,49209.26,333.76,production,OP
202,NO 15/9-F-1 C,220.96,108.34,50.8,36.55,47.29,7.92,333.14,51384.55,336.05,production,OP
203,NO 15/9-F-1 C,219.96,108.36,50.78,37.0,53.3,8.44,318.2,49190.87,332.65,production,OP
204,NO 15/9-F-1 C,219.96,108.36,50.5,36.67,53.39,8.21,315.14,48598.96,325.35,production,OP
205,NO 15/9-F-1 C,220.72,108.35,50.5,36.08,59.32,7.61,304.36,46729.01,320.2,production,OP
206,NO 15/9-F-1 C,221.12,108.33,51.04,35.87,57.8,7.25,318.25,48777.45,330.73,production,OP
207,NO 15/9-F-1 C,219.49,108.37,51.31,36.84,58.46,8.23,322.58,50070.47,329.75,production,OP
208,NO 15/9-F-1 C,219.78,108.36,50.92,36.46,51.98,7.83,316.54,49047.96,323.66,production,OP
209,NO 15/9-F-1 C,220.07,108.35,50.91,36.23,50.97,7.59,321.29,49771.51,329.74,production,OP
210,NO 15/9-F-1 C,220.34,108.34,50.93,36.03,54.66,7.38,295.17,45685.5,328.45,production,OP
211,NO 15/9-F-1 C,220.49,108.34,50.89,35.89,58.74,7.24,290.68,45093.92,304.68,production,OP
212,NO 15/9-F-1 C,221.79,108.3,51.13,35.1,58.08,6.45,288.26,44831.92,306.52,production,OP
213,NO 15/9-F-1 C,221.69,108.29,51.64,35.14,54.92,6.49,292.13,45409.59,310.29,production,OP
214,NO 15/9-F-1 C,220.01,108.36,50.84,36.48,56.36,7.92,293.13,45241.11,303.39,production,OP
215,NO 15/9-F-1 C,219.99,108.36,50.81,36.28,53.55,7.82,292.29,45656.62,321.66,production,OP
216,NO 15/9-F-1 C,220.48,108.34,50.8,35.81,53.34,7.39,289.93,45638.78,325.6,production,OP
217,NO 15/9-F-1 C,222.47,108.29,51.7,34.39,54.09,5.84,283.28,46087.72,324.04,production,OP
218,NO 15/9-F-1 C,219.98,108.35,51.7,36.49,60.34,8.04,294.55,46628.59,331.5,production,OP
219,NO 15/9-F-1 C,219.18,108.38,51.64,36.44,59.23,8.0,295.28,46218.27,317.91,production,OP
220,NO 15/9-F-1 C,220.28,108.35,51.61,35.39,58.76,6.95,290.93,45666.25,311.88,production,OP
221,NO 15/9-F-1 C,220.88,108.33,51.58,35.23,58.25,6.79,290.46,45494.2,311.76,production,OP
222,NO 15/9-F-1 C,220.07,108.35,51.6,35.66,58.0,7.22,293.48,45840.45,310.73,production,OP
223,NO 15/9-F-1 C,221.14,108.32,52.04,34.78,56.5,6.35,292.77,45756.05,319.06,production,OP
224,NO 15/9-F-1 C,222.15,108.28,52.62,33.84,56.0,5.41,293.11,45039.02,330.08,production,OP
225,NO 15/9-F-1 C,220.41,108.35,50.95,36.08,59.36,7.66,289.07,44152.35,313.15,production,OP
226,NO 15/9-F-1 C,221.5,108.31,50.93,35.32,58.97,6.9,281.74,43106.73,305.81,production,OP
227,NO 15/9-F-1 C,220.0,108.34,50.94,36.44,60.77,8.02,285.32,43755.31,302.5,production,OP
228,NO 15/9-F-1 C,220.1,108.33,50.93,35.99,59.96,7.57,283.6,43675.5,300.66,production,OP
229,NO 15/9-F-1 C,219.92,108.33,50.93,35.93,57.61,7.51,283.17,43476.89,300.48,production,OP
230,NO 15/9-F-1 C,221.06,108.19,50.85,34.65,56.58,6.22,272.89,42663.27,299.46,production,OP
237,NO 15/9-F-1 C,247.36,105.83,35.12,38.62,34.17,32.54,1.26,250.79,1.23,production,OP
238,NO 15/9-F-1 C,255.41,105.65,56.64,6.54,20.87,2.26,120.29,25857.08,183.44,production,OP
269,NO 15/9-F-1 C,298.44,105.3,44.0,106.03,21.34,77.95,94.01,16782.38,65.19,production,OP
270,NO 15/9-F-1 C,292.15,107.43,45.95,100.26,45.62,71.46,790.87,118908.67,299.67,production,OP
271,NO 15/9-F-1 C,279.99,107.9,47.8,95.44,60.85,66.34,916.81,148644.1,345.31,production,OP
272,NO 15/9-F-1 C,271.3,107.91,47.71,86.59,57.44,57.67,788.73,115569.52,400.83,production,OP
273,NO 15/9-F-1 C,265.07,107.94,47.87,81.69,56.25,52.7,790.15,115433.13,405.58,production,OP
274,NO 15/9-F-1 C,258.83,107.95,47.97,76.08,59.49,47.36,783.85,113935.04,411.88,production,OP
275,NO 15/9-F-1 C,254.71,107.88,47.38,70.75,53.0,42.01,574.29,84034.22,461.44,production,OP
276,NO 15/9-F-1 C,251.04,107.88,48.11,68.58,54.21,39.64,626.39,90849.23,512.88,production,OP
277,NO 15/9-F-1 C,247.72,107.56,36.35,58.99,48.26,31.62,355.75,51609.08,282.81,production,OP
278,NO 15/9-F-1 C,244.41,107.64,40.79,65.23,54.09,38.02,422.91,61324.12,311.75,production,OP
279,NO 15/9-F-1 C,243.65,107.79,47.87,59.7,54.04,30.23,486.97,70280.92,366.9,production,OP
280,NO 15/9-F-1 C,239.91,107.88,49.04,62.17,53.4,32.88,597.29,86569.34,418.66,production,OP
281,NO 15/9-F-1 C,234.21,107.91,50.16,59.51,56.32,30.12,610.33,88850.28,425.68,production,OP
282,NO 15/9-F-1 C,230.07,107.54,55.8,41.93,43.7,17.78,580.74,85171.1,438.07,production,OP
283,NO 15/9-F-1 C,230.81,107.82,50.54,45.86,53.75,23.55,461.02,66952.09,329.92,production,OP
284,NO 15/9-F-1 C,229.09,107.82,48.99,50.92,52.48,21.42,453.09,64393.57,307.31,production,OP
285,NO 15/9-F-1 C,228.88,107.82,48.97,50.39,52.67,20.97,418.97,61533.75,292.68,production,OP
286,NO 15/9-F-1 C,228.88,107.82,48.97,50.39,52.67,20.97,442.16,64668.4,292.77,production,OP
287,NO 15/9-F-1 C,228.88,107.82,48.97,50.39,52.67,20.97,447.32,65213.05,295.52,production,OP
288,NO 15/9-F-1 C,224.08,107.21,29.4,51.01,52.24,20.41,226.24,33090.82,180.33,production,OP
289,NO 15/9-F-1 C,226.79,106.09,18.77,18.21,18.18,0.41,7.64,1121.79,5.62,production,OP
308,NO 15/9-F-1 C,273.92,107.03,21.28,51.26,42.99,23.07,125.26,20461.25,471.47,production,OP
309,NO 15/9-F-1 C,266.94,107.79,48.9,61.24,62.48,32.59,402.41,61862.19,663.83,production,OP
310,NO 15/9-F-1 C,259.99,107.91,48.96,60.69,56.31,32.16,474.1,72529.77,557.04,production,OP
311,NO 15/9-F-1 C,254.66,107.94,48.95,58.59,58.91,30.12,466.03,71095.25,550.25,production,OP
312,NO 15/9-F-1 C,248.49,107.06,48.41,55.64,58.42,27.31,423.36,64496.63,534.75,production,OP
313,NO 15/9-F-1 C,247.16,107.93,49.02,53.77,62.62,25.17,421.26,64061.91,544.04,production,OP
314,NO 15/9-F-1 C,242.39,106.97,48.05,51.2,58.07,22.88,419.02,63549.54,538.95,production,OP
315,NO 15/9-F-1 C,242.44,107.91,49.03,50.02,56.41,21.45,419.54,63731.42,468.27,production,OP
316,NO 15/9-F-1 C,240.78,107.9,46.8,48.56,53.99,19.97,409.69,62914.7,474.07,production,OP
317,NO 15/9-F-1 C,237.66,107.98,50.76,49.57,54.73,20.96,519.64,77678.67,551.1,production,OP
318,NO 15/9-F-1 C,230.46,108.07,52.93,49.69,62.2,21.09,652.82,97101.11,618.78,production,OP
319,NO 15/9-F-1 C,226.45,108.04,53.11,46.89,64.84,18.08,638.16,95395.52,702.45,production,OP
320,NO 15/9-F-1 C,223.74,108.02,53.24,44.02,68.06,15.42,624.59,93261.67,672.22,production,OP
321,NO 15/9-F-1 C,222.11,108.01,53.32,41.52,63.3,12.91,475.6,70961.75,544.64,production,OP
322,NO 15/9-F-1 C,221.14,108.0,53.27,39.35,56.3,10.72,410.07,61684.06,479.46,production,OP
323,NO 15/9-F-1 C,219.29,108.04,55.84,39.4,63.13,10.44,625.9,92974.81,555.93,production,OP
324,NO 15/9-F-1 C,211.72,108.18,60.37,40.87,74.28,12.05,940.93,137836.14,770.81,production,OP
325,NO 15/9-F-1 C,208.74,108.16,60.36,37.11,68.83,8.47,738.49,108413.19,622.56,production,OP
326,NO 15/9-F-1 C,208.16,108.1,47.62,33.57,61.43,4.96,399.77,59444.09,424.37,production,OP
345,NO 15/9-F-1 C,269.12,106.7,19.22,37.31,47.54,18.62,91.76,13339.36,411.9,production,OP
346,NO 15/9-F-1 C,260.26,107.95,51.61,38.2,68.47,21.5,216.14,31636.31,1040.42,production,OP
347,NO 15/9-F-1 C,252.95,108.14,51.83,41.19,70.3,24.52,222.87,32483.8,1131.36,production,OP
348,NO 15/9-F-1 C,246.42,108.18,51.96,43.28,72.43,24.56,225.74,32819.07,1066.04,production,OP
349,NO 15/9-F-1 C,241.95,108.16,53.55,43.29,59.77,14.72,385.1,58378.5,759.09,production,OP
350,NO 15/9-F-1 C,238.2,108.14,53.52,41.85,65.74,13.36,342.99,53457.1,698.06,production,OP
351,NO 15/9-F-1 C,235.29,108.12,53.54,40.57,68.67,12.08,355.76,54800.79,798.3,production,OP
352,NO 15/9-F-1 C,232.31,108.13,54.72,39.71,69.84,11.07,447.87,67646.23,898.3,production,OP
353,NO 15/9-F-1 C,223.93,108.24,60.04,39.9,75.17,8.74,609.35,89538.88,872.75,production,OP
354,NO 15/9-F-1 C,220.57,108.19,59.87,37.73,71.97,6.66,618.61,89062.1,854.72,production,OP
355,NO 15/9-F-1 C,217.49,108.19,59.9,36.46,68.14,6.99,565.02,75662.72,781.51,production,OP
356,NO 15/9-F-1 C,214.87,108.18,57.23,35.03,72.43,6.43,550.72,79169.64,757.13,production,OP
357,NO 15/9-F-1 C,212.16,108.2,63.47,34.28,72.81,5.3,624.44,90173.3,779.34,production,OP
358,NO 15/9-F-1 C,208.37,108.21,65.02,32.97,73.49,4.23,622.85,88513.65,758.52,production,OP
359,NO 15/9-F-1 C,211.3,107.04,17.95,28.46,34.81,0.52,57.52,8421.71,72.16,production,OP
378,NO 15/9-F-1 C,275.59,106.04,31.69,36.61,31.72,18.5,81.91,11892.81,490.87,production,OP
379,NO 15/9-F-1 C,262.87,108.02,52.62,32.88,74.12,20.16,172.87,25443.87,1263.33,production,OP
380,NO 15/9-F-1 C,253.77,108.16,52.6,37.07,76.61,21.69,268.47,39276.35,1093.31,production,OP
381,NO 15/9-F-1 C,248.85,108.15,52.66,39.36,72.49,15.13,320.34,46340.29,879.08,production,OP
382,NO 15/9-F-1 C,246.51,108.11,52.65,39.75,66.23,10.82,318.85,46150.43,877.01,production,OP
383,NO 15/9-F-1 C,243.7,108.11,52.7,39.35,67.09,10.42,340.53,49280.04,822.81,production,OP
384,NO 15/9-F-1 C,241.29,108.1,52.7,38.73,67.05,9.82,339.92,49138.37,770.94,production,OP
385,NO 15/9-F-1 C,236.87,108.2,55.27,38.68,70.36,9.7,396.95,57219.1,899.34,production,OP
386,NO 15/9-F-1 C,232.03,108.23,56.91,37.99,71.3,9.0,443.99,63898.13,911.0,production,OP
387,NO 15/9-F-1 C,224.94,108.29,59.77,37.2,76.53,8.28,574.96,82467.28,814.2,production,OP
388,NO 15/9-F-1 C,219.37,108.28,62.13,35.64,77.14,6.73,607.87,87181.43,921.11,production,OP
389,NO 15/9-F-1 C,213.64,108.29,65.02,34.07,77.72,5.31,664.96,94868.52,926.26,production,OP
390,NO 15/9-F-1 C,210.48,108.26,68.39,32.24,76.68,3.58,621.12,88495.68,868.75,production,OP
391,NO 15/9-F-1 C,209.44,108.23,28.41,31.26,75.01,2.68,211.5,30482.87,298.81,production,OP
410,NO 15/9-F-1 C,264.55,107.26,22.22,29.1,66.36,12.03,143.08,20890.14,228.12,production,OP
411,NO 15/9-F-1 C,249.2,108.2,73.66,28.98,83.42,6.57,502.61,76174.53,768.26,production,OP
412,NO 15/9-F-1 C,235.03,108.32,68.76,35.07,79.0,5.73,537.12,78842.94,864.41,production,OP
413,NO 15/9-F-1 C,233.43,108.17,57.35,36.27,74.12,7.48,504.77,74291.45,803.3,production,OP
414,NO 15/9-F-1 C,232.6,108.1,56.38,34.81,70.58,6.06,353.36,51937.64,762.44,production,OP
415,NO 15/9-F-1 C,232.83,107.77,56.46,32.17,56.43,3.48,294.17,43076.57,647.12,production,OP
430,NO 15/9-F-1 C,272.69,106.9,22.76,33.62,43.11,16.68,83.28,12120.39,435.49,production,OP
431,NO 15/9-F-1 C,259.99,107.94,60.86,33.44,74.25,5.69,212.85,31054.74,1287.37,production,OP
432,NO 15/9-F-1 C,253.85,108.07,54.85,36.57,74.57,8.83,256.04,36917.37,1013.18,production,OP
433,NO 15/9-F-1 C,251.03,108.03,51.82,38.69,67.98,10.96,235.07,34214.48,746.84,production,OP
434,NO 15/9-F-1 C,248.77,108.02,51.75,38.89,66.48,11.15,240.06,34789.31,703.21,production,OP
435,NO 15/9-F-1 C,246.56,107.99,51.48,38.21,63.71,10.5,245.4,35542.65,603.86,production,OP
436,NO 15/9-F-1 C,245.2,107.96,51.35,37.36,60.13,9.6,221.41,32378.43,550.44,production,OP
437,NO 15/9-F-1 C,243.78,107.96,51.82,36.69,62.83,8.93,223.27,32481.18,544.72,production,OP
438,NO 15/9-F-1 C,242.22,107.98,52.1,36.11,63.52,8.35,229.63,34081.21,554.54,production,OP
439,NO 15/9-F-1 C,240.64,107.98,52.45,35.45,63.17,7.69,219.05,32411.65,556.43,production,OP
440,NO 15/9-F-1 C,239.85,107.96,52.69,34.47,62.14,6.7,204.65,30485.3,535.84,production,OP
441,NO 15/9-F-1 C,238.53,108.0,53.39,34.57,64.55,6.81,211.31,31255.55,548.94,production,OP
442,NO 15/9-F-1 C,234.81,108.15,55.36,35.68,70.45,7.94,337.64,49947.53,745.74,production,OP
443,NO 15/9-F-1 C,228.97,108.22,56.58,36.32,74.71,8.63,422.22,62161.12,822.75,production,OP
444,NO 15/9-F-1 C,226.22,108.17,56.56,34.8,73.23,7.14,387.93,57124.89,710.71,production,OP
445,NO 15/9-F-1 C,224.21,108.16,58.21,33.78,72.32,5.96,446.62,65355.84,765.45,production,OP
446,NO 15/9-F-1 C,221.04,108.2,60.89,33.31,73.68,4.77,435.55,63621.32,747.14,production,OP
447,NO 15/9-F-1 C,218.24,108.22,62.83,32.4,72.15,3.91,451.91,66072.21,751.35,production,OP
448,NO 15/9-F-1 C,213.81,108.29,69.61,31.94,75.97,3.6,635.31,91315.49,973.87,production,OP
449,NO 15/9-F-1 C,207.22,108.32,73.33,30.86,77.13,3.12,645.3,92006.82,950.82,production,OP
450,NO 15/9-F-1 C,211.12,107.52,10.21,27.69,41.21,0.49,15.53,2297.31,26.37,production,OP
471,NO 15/9-F-1 C,268.88,107.55,55.02,28.3,64.06,10.21,110.7,16834.25,1201.2,production,OP
472,NO 15/9-F-1 C,257.85,108.12,76.03,28.94,73.51,1.65,165.82,25057.07,1349.74,production,OP
473,NO 15/9-F-1 C,248.66,108.21,62.37,32.46,77.3,4.82,264.65,39858.61,1152.34,production,OP
474,NO 15/9-F-1 C,248.32,108.08,53.83,34.42,70.6,7.17,204.35,30789.46,744.25,production,OP
475,NO 15/9-F-1 C,245.79,108.1,53.76,34.48,69.99,7.23,229.61,34487.65,733.71,production,OP
476,NO 15/9-F-1 C,243.76,108.08,53.48,34.15,68.88,6.91,227.7,34207.25,677.96,production,OP
477,NO 15/9-F-1 C,242.08,108.06,53.41,33.54,67.5,6.28,223.78,33825.26,670.66,production,OP
478,NO 15/9-F-1 C,241.1,108.01,53.51,32.55,65.37,5.28,182.64,27538.19,580.04,production,OP
479,NO 15/9-F-1 C,240.01,108.04,54.51,32.47,65.54,5.2,201.69,30240.3,609.11,production,OP
480,NO 15/9-F-1 C,237.16,108.13,56.36,32.89,67.56,5.46,267.48,40043.61,708.88,production,OP
481,NO 15/9-F-1 C,231.57,108.25,58.65,33.71,68.34,5.98,350.0,52296.95,826.33,production,OP
482,NO 15/9-F-1 C,229.02,108.17,58.56,32.34,67.77,4.7,322.99,48064.42,713.45,production,OP
483,NO 15/9-F-1 C,225.79,108.22,62.1,32.08,73.15,3.93,384.65,57758.9,819.92,production,OP
484,NO 15/9-F-1 C,220.5,108.25,63.75,32.23,73.75,3.9,443.81,66824.44,844.98,production,OP
485,NO 15/9-F-1 C,213.11,108.29,70.88,30.26,72.73,5.83,732.83,107840.05,1146.74,production,OP
486,NO 15/9-F-1 C,208.74,108.28,73.52,29.67,75.58,2.39,583.05,86709.92,875.53,production,OP
487,NO 15/9-F-1 C,210.44,108.14,11.83,26.83,71.1,1.2,53.69,8197.91,107.08,production,OP
515,NO 15/9-F-1 C,277.59,107.37,38.67,33.45,58.75,9.03,176.51,27383.9,933.81,production,OP
516,NO 15/9-F-1 C,265.46,108.04,58.93,33.55,78.66,6.86,291.3,44064.48,1417.15,production,OP
517,NO 15/9-F-1 C,258.2,108.09,55.81,35.48,76.71,8.78,344.41,51698.11,1068.6,production,OP
518,NO 15/9-F-1 C,253.93,108.1,53.86,36.65,73.61,9.98,360.29,53948.96,983.35,production,OP
519,NO 15/9-F-1 C,250.73,108.09,53.29,36.7,71.53,10.04,369.91,55458.25,855.05,production,OP
520,NO 15/9-F-1 C,247.68,108.08,53.29,36.23,70.85,9.57,370.14,55321.24,818.86,production,OP
521,NO 15/9-F-1 C,245.18,108.07,53.29,35.34,69.52,8.69,355.61,53158.57,754.21,production,OP
522,NO 15/9-F-1 C,243.32,108.03,53.27,34.09,67.37,7.44,334.51,50330.73,706.99,production,OP
523,NO 15/9-F-1 C,239.66,108.14,55.98,34.1,71.44,7.38,397.18,58900.62,858.09,production,OP
524,NO 15/9-F-1 C,235.34,108.16,56.81,33.46,70.46,6.75,411.79,60948.22,840.38,production,OP
525,NO 15/9-F-1 C,232.75,108.14,57.75,32.42,71.88,5.64,427.44,64121.63,817.92,production,OP
526,NO 15/9-F-1 C,228.47,108.19,60.31,31.92,73.62,4.95,434.04,64316.54,890.56,production,OP
527,NO 15/9-F-1 C,225.03,108.18,62.17,31.08,73.85,3.96,438.65,64702.0,887.5,production,OP
528,NO 15/9-F-1 C,220.58,108.21,65.8,31.01,76.78,3.37,515.22,76528.74,931.11,production,OP
529,NO 15/9-F-1 C,214.0,108.28,77.68,30.83,79.78,2.25,614.6,89918.26,1061.29,production,OP
