DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
18-Dec-11,NO 15/9-F-12 H,0.000,0.000,40.769,42.67975,40.769,84.800,9.581,607,"91,751","2,313"
19-Dec-11,NO 15/9-F-12 H,0.000,0.000,39.736,65.86919,39.736,90.778,8.117,"1,119","165,114","3,894"
20-Dec-11,NO 15/9-F-12 H,0.000,0.000,40.037,64.65432,40.037,90.748,8.393,"1,101","162,989","3,864"
21-Dec-11,NO 15/9-F-12 H,0.000,0.000,40.247,62.80017,40.247,90.553,8.655,"1,076","159,688","3,839"
22-Dec-11,NO 15/9-F-12 H,0.000,0.000,40.234,64.13972,40.234,90.140,8.630,"1,077","159,664","3,876"
23-Dec-11,NO 15/9-F-12 H,0.000,0.000,40.148,64.17091,40.148,90.091,8.536,"1,070","158,528","3,875"
24-Dec-11,NO 15/9-F-12 H,0.000,0.000,40.437,48.50019,40.437,89.647,8.874,780,"107,141","2,623"
26-Dec-11,NO 15/9-F-12 H,0.000,0.000,79.995,0.32705,79.995,11.400,62.299,0,7,10
27-Dec-11,NO 15/9-F-12 H,0.000,0.000,38.688,49.95638,38.688,77.622,8.315,560,"84,900","2,360"
28-Dec-11,NO 15/9-F-12 H,0.000,0.000,38.002,35.85325,38.002,88.657,6.812,484,"61,280","1,499"
29-Dec-11,NO 15/9-F-12 H,0.000,0.000,81.380,5.28331,81.380,13.318,55.573,0,0,0
30-Dec-11,NO 15/9-F-12 H,0.000,0.000,38.020,68.99412,38.020,89.223,6.780,"1,047","158,379","3,952"
31-Dec-11,NO 15/9-F-12 H,0.000,0.000,38.996,70.01692,38.996,89.617,7.690,"1,084","161,628","4,001"
01-Jan-12,NO 15/9-F-12 H,0.000,0.000,39.231,69.31293,39.231,88.631,7.907,"1,073","159,519","3,998"
02-Jan-12,NO 15/9-F-12 H,0.000,0.000,40.009,65.71291,40.009,88.496,8.726,"1,019","150,530","3,758"
14-Jan-12,NO 15/9-F-12 H,0.000,0.000,60.500,5.33512,60.500,46.065,29.472,76,"11,351",261
15-Jan-12,NO 15/9-F-12 H,0.000,0.000,37.464,71.03925,37.464,86.983,6.003,"1,183","172,799","3,854"
16-Jan-12,NO 15/9-F-12 H,0.000,0.000,39.592,67.15653,39.592,88.489,8.022,"1,176","172,763","3,833"
17-Jan-12,NO 15/9-F-12 H,0.000,0.000,41.184,61.30555,41.184,88.965,9.575,"1,104","162,728","3,744"
18-Jan-12,NO 15/9-F-12 H,0.000,0.000,40.951,62.39624,40.951,88.949,9.330,"1,128","166,047","4,047"
19-Jan-12,NO 15/9-F-12 H,0.000,0.000,40.702,62.84850,40.702,89.510,9.056,"1,145","168,235","3,942"
20-Jan-12,NO 15/9-F-12 H,0.000,0.000,40.555,62.89471,40.555,90.194,8.914,"1,134","167,612","3,743"
21-Jan-12,NO 15/9-F-12 H,0.000,0.000,41.541,34.16807,41.541,89.364,9.984,492,"69,209","1,679"
22-Jan-12,NO 15/9-F-12 H,0.000,0.000,39.582,45.18639,39.582,89.622,7.098,503,"76,291","1,988"
23-Jan-12,NO 15/9-F-12 H,0.000,0.000,39.644,66.81039,39.644,90.629,7.095,"1,100","163,430","3,868"
24-Jan-12,NO 15/9-F-12 H,0.000,0.000,39.929,67.21900,39.929,90.384,7.383,"1,096","164,200","3,869"
25-Jan-12,NO 15/9-F-12 H,0.000,0.000,40.932,45.71292,40.932,88.269,8.481,684,"94,776","2,247"
27-Jan-12,NO 15/9-F-12 H,0.000,0.000,49.211,39.60947,49.211,49.882,4.409,432,"65,275","1,819"
28-Jan-12,NO 15/9-F-12 H,0.000,0.000,37.544,80.59201,37.544,88.932,6.838,"1,088","160,977","3,989"
29-Jan-12,NO 15/9-F-12 H,0.000,0.000,35.696,99.80074,35.696,88.982,6.100,"1,248","201,295","5,017"
30-Jan-12,NO 15/9-F-12 H,0.000,0.000,35.909,99.94769,35.909,88.558,6.301,"1,161","187,188","4,548"
31-Jan-12,NO 15/9-F-12 H,0.000,0.000,36.082,100.00000,36.082,88.884,6.187,"1,377","208,348","3,653"
01-Feb-12,NO 15/9-F-12 H,0.000,0.000,35.531,100.00000,35.531,90.420,6.110,"1,192","180,246","3,864"
02-Feb-12,NO 15/9-F-12 H,0.000,0.000,35.138,100.00000,35.138,90.785,6.111,"1,028","161,983","4,370"
03-Feb-12,NO 15/9-F-12 H,0.000,0.000,35.163,100.00000,35.163,90.346,6.135,"1,014","160,778","4,399"
04-Feb-12,NO 15/9-F-12 H,0.000,0.000,35.484,100.00000,35.484,88.899,6.299,992,"157,726","4,439"
05-Feb-12,NO 15/9-F-12 H,0.000,0.000,35.814,100.00000,35.814,90.200,5.690,971,"154,295","4,469"
06-Feb-12,NO 15/9-F-12 H,0.000,0.000,36.134,100.00000,36.134,91.319,5.157,972,"152,821","4,470"
07-Feb-12,NO 15/9-F-12 H,0.000,0.000,36.512,100.00000,36.512,90.067,5.560,"1,028","161,812","4,465"
08-Feb-12,NO 15/9-F-12 H,0.000,0.000,35.953,100.00000,35.953,89.274,6.046,"1,028","162,217","4,521"
09-Feb-12,NO 15/9-F-12 H,0.000,0.000,35.749,73.70813,35.749,89.303,6.751,683,"107,594","3,495"
10-Feb-12,NO 15/9-F-12 H,0.000,0.000,39.398,100.00000,39.398,88.255,10.408,798,"129,668","6,392"
11-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.856,99.80149,34.856,89.742,5.740,950,"122,562","6,109"
12-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.530,99.84113,34.530,91.567,5.523,958,"150,413","4,658"
13-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.692,99.98683,34.692,91.222,5.657,972,"153,410","4,500"
14-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.699,100.00000,34.699,91.309,5.666,949,"150,169","4,616"
15-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.757,100.00000,34.757,91.130,5.720,944,"149,617","4,631"
16-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.708,100.00000,34.708,91.414,5.668,944,"149,118","4,642"
17-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.846,100.00000,34.846,90.726,5.748,937,"148,382","4,658"
18-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.878,100.00000,34.878,90.145,5.812,929,"146,854","4,658"
19-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.783,100.00000,34.783,90.819,5.732,919,"146,592","4,657"
20-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.965,100.00000,34.965,89.270,5.923,926,"146,711","4,586"
21-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.786,100.00000,34.786,90.797,5.716,921,"145,886","4,590"
22-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.957,100.00000,34.957,89.575,5.821,924,"145,630","4,592"
23-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.817,100.00000,34.817,90.828,5.679,919,"144,826","4,597"
24-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.672,100.00000,34.672,91.269,5.540,916,"144,299","4,594"
25-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.604,100.00000,34.604,91.519,5.473,914,"143,974","4,607"
26-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.821,100.00000,34.821,90.954,5.707,912,"143,583","4,537"
27-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.868,100.00000,34.868,90.096,5.739,909,"143,314","4,614"
28-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.686,100.00000,34.686,91.233,5.561,907,"142,891","4,611"
29-Feb-12,NO 15/9-F-12 H,0.000,0.000,34.623,100.00000,34.623,91.624,5.505,904,"142,552","4,615"
01-Mar-12,NO 15/9-F-12 H,0.000,0.000,35.018,100.00000,35.018,91.149,5.409,897,"141,549","4,598"
02-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.777,100.00000,34.777,91.379,5.587,896,"142,101","4,613"
03-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.966,100.00000,34.966,89.137,5.875,892,"142,458","4,615"
04-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.890,100.00000,34.890,90.564,5.787,887,"141,508","4,617"
05-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.652,100.00000,34.652,91.216,5.539,882,"140,565","4,617"
06-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.889,100.00000,34.889,90.588,5.785,877,"140,225","4,618"
07-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.784,100.00000,34.784,90.133,5.657,877,"139,829","4,634"
08-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.779,100.00000,34.779,90.215,5.659,873,"139,268","4,644"
09-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.885,99.98760,34.885,88.912,5.772,872,"138,986","4,640"
10-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.455,99.86995,34.455,90.950,5.448,871,"138,850","4,645"
11-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.477,100.00000,34.477,91.683,5.377,866,"138,591","4,654"
12-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.469,100.00000,34.469,91.675,5.369,866,"138,254","4,657"
13-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.412,83.38775,34.412,91.757,5.716,736,"123,081","4,168"
14-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.304,99.77785,34.304,90.879,5.489,855,"133,617","4,688"
15-Mar-12,NO 15/9-F-12 H,0.000,0.000,36.620,90.45072,36.620,87.853,7.731,760,"123,047","4,329"
16-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.422,99.85289,34.422,90.385,5.582,842,"133,613","4,578"
17-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.410,99.96306,34.410,91.199,5.536,850,"135,204","4,609"
18-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.379,97.91464,34.379,91.570,5.510,850,"135,723","4,610"
19-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.640,100.00000,34.640,90.162,5.780,855,"136,901","4,628"
20-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.638,100.00000,34.638,90.563,5.782,856,"136,492","4,525"
21-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.596,100.00000,34.596,90.949,5.747,855,"136,145","4,533"
22-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.460,100.00000,34.460,91.823,5.614,855,"136,205","4,544"
23-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.804,99.84342,34.804,91.939,5.401,806,"130,225","4,466"
24-Mar-12,NO 15/9-F-12 H,0.000,0.000,36.052,90.30597,36.052,91.964,5.362,968,"159,209","4,853"
25-Mar-12,NO 15/9-F-12 H,0.000,0.000,36.492,87.29330,36.492,91.626,5.626,807,"132,681","4,377"
26-Mar-12,NO 15/9-F-12 H,0.000,0.000,36.457,89.16941,36.457,91.980,5.429,855,"140,737","4,743"
27-Mar-12,NO 15/9-F-12 H,0.000,0.000,35.862,92.28502,35.862,92.153,5.467,938,"150,586","4,568"
28-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.514,100.00000,34.514,91.924,5.637,880,"140,547","4,662"
29-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.493,99.94437,34.493,91.704,5.614,871,"139,701","4,600"
30-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.466,100.00000,34.466,91.632,5.591,845,"135,635","4,577"
31-Mar-12,NO 15/9-F-12 H,0.000,0.000,34.499,100.00000,34.499,91.307,5.627,839,"134,650","4,575"
01-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.457,100.00000,34.457,91.415,5.582,834,"133,948","4,571"
02-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.427,100.00000,34.427,91.377,5.541,829,"132,829","4,547"
03-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.550,100.00000,34.550,91.081,5.678,837,"133,346","4,569"
04-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.595,100.00000,34.595,91.519,5.454,834,"131,821","4,606"
05-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.545,100.00000,34.545,90.784,5.678,833,"132,026","4,651"
06-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.360,100.00000,34.360,91.588,5.488,830,"131,557","4,654"
07-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.370,100.00000,34.370,91.564,5.492,827,"130,884","4,663"
08-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.710,100.00000,34.710,90.516,5.844,820,"130,404","4,676"
09-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.619,100.00000,34.619,91.017,5.732,818,"129,822","4,676"
10-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.527,100.00000,34.527,91.344,5.628,831,"132,070","4,660"
11-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.278,100.00000,34.278,91.863,5.379,831,"131,906","4,681"
12-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.301,100.00000,34.301,91.756,5.413,826,"131,310","4,678"
13-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.430,100.00000,34.430,91.500,5.557,836,"132,948","4,652"
14-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.312,100.00000,34.312,91.658,5.438,832,"132,367","4,650"
15-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.351,100.00000,34.351,91.473,5.484,827,"131,803","4,653"
16-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.350,100.00000,34.350,91.505,5.485,825,"131,303","4,662"
17-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.672,100.00000,34.672,90.106,5.817,822,"130,818","4,658"
18-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.506,100.00000,34.506,91.131,5.638,812,"131,860","4,672"
19-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.628,100.00000,34.628,90.186,5.766,811,"131,560","4,718"
20-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.777,100.00000,34.777,89.497,5.923,809,"131,576","4,675"
21-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.572,100.00000,34.572,90.513,5.710,821,"132,625","4,752"
22-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.528,100.00000,34.528,90.987,5.665,821,"132,650","4,707"
23-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.507,100.00000,34.507,90.483,5.640,816,"131,897","4,723"
24-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.431,100.00000,34.431,91.269,5.559,814,"131,577","4,726"
25-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.469,100.00000,34.469,91.005,5.602,814,"131,388","4,774"
26-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.348,100.00000,34.348,91.229,5.476,811,"131,334","4,715"
27-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.195,100.00000,34.195,91.714,5.326,806,"130,857","4,731"
28-Apr-12,NO 15/9-F-12 H,0.000,0.000,34.318,61.46928,34.318,91.049,6.176,414,"69,288","2,724"
29-Apr-12,NO 15/9-F-12 H,0.000,0.000,33.116,98.32028,33.116,91.227,4.196,707,"116,290","4,631"
30-Apr-12,NO 15/9-F-12 H,0.000,0.000,33.535,97.73337,33.535,91.147,4.593,739,"122,088","4,657"
01-May-12,NO 15/9-F-12 H,0.000,0.000,33.490,99.91721,33.490,91.516,4.527,752,"121,674","4,691"
02-May-12,NO 15/9-F-12 H,0.000,0.000,33.605,100.00000,33.605,91.586,4.616,755,"122,667","4,743"
03-May-12,NO 15/9-F-12 H,0.000,0.000,33.671,100.00000,33.671,91.699,4.662,751,"121,609","4,619"
04-May-12,NO 15/9-F-12 H,0.000,0.000,33.731,100.00000,33.731,91.460,4.935,756,"122,248","4,603"
05-May-12,NO 15/9-F-12 H,0.000,0.000,33.820,100.00000,33.820,91.031,4.805,758,"123,646","4,603"
06-May-12,NO 15/9-F-12 H,0.000,0.000,33.830,100.00000,33.830,91.100,4.821,760,"122,522","4,592"
07-May-12,NO 15/9-F-12 H,0.000,0.000,33.966,100.00000,33.966,91.046,4.964,716,"115,560","4,526"
08-May-12,NO 15/9-F-12 H,0.000,0.000,34.235,100.00000,34.235,89.594,5.237,722,"116,729","4,578"
09-May-12,NO 15/9-F-12 H,0.000,0.000,33.846,100.00000,33.846,91.366,4.790,722,"116,371","4,609"
10-May-12,NO 15/9-F-12 H,0.000,0.000,33.962,100.00000,33.962,90.942,4.890,720,"116,322","4,587"
11-May-12,NO 15/9-F-12 H,0.000,0.000,33.831,100.00000,33.831,91.208,4.761,719,"116,174","4,521"
12-May-12,NO 15/9-F-12 H,0.000,0.000,33.923,100.00000,33.923,91.168,4.774,728,"117,694","4,597"
13-May-12,NO 15/9-F-12 H,0.000,0.000,34.232,100.00000,34.232,88.824,5.176,728,"117,522","4,589"
14-May-12,NO 15/9-F-12 H,0.000,0.000,34.175,100.00000,34.175,88.921,5.097,728,"117,475","4,572"
15-May-12,NO 15/9-F-12 H,0.000,0.000,33.819,100.00000,33.819,91.460,4.740,726,"117,206","4,544"
16-May-12,NO 15/9-F-12 H,0.000,0.000,33.945,100.00000,33.945,91.139,4.869,724,"117,383","4,556"
17-May-12,NO 15/9-F-12 H,0.000,0.000,33.927,100.00000,33.927,91.323,4.847,726,"117,383","4,562"
18-May-12,NO 15/9-F-12 H,0.000,0.000,33.901,100.00000,33.901,91.636,4.813,726,"117,450","4,911"
19-May-12,NO 15/9-F-12 H,0.000,0.000,33.923,100.00000,33.923,91.565,4.838,727,"117,676","5,218"
20-May-12,NO 15/9-F-12 H,0.000,0.000,34.047,100.00000,34.047,91.494,4.972,746,"120,715","4,360"
21-May-12,NO 15/9-F-12 H,0.000,0.000,33.950,100.00000,33.950,91.709,4.872,746,"120,324","4,459"
22-May-12,NO 15/9-F-12 H,0.000,0.000,35.036,76.29265,35.036,90.318,6.545,466,"78,236","3,237"
23-May-12,NO 15/9-F-12 H,0.000,0.000,33.677,99.84263,33.677,90.695,4.857,692,"113,395","4,434"
24-May-12,NO 15/9-F-12 H,0.000,0.000,33.876,99.96640,33.876,91.201,5.109,711,"116,500","4,375"
25-May-12,NO 15/9-F-12 H,0.000,0.000,33.912,100.00000,33.912,91.957,5.121,716,"116,173","4,304"
26-May-12,NO 15/9-F-12 H,0.000,0.000,33.693,100.00000,33.693,92.242,4.866,723,"117,062","4,438"
27-May-12,NO 15/9-F-12 H,0.000,0.000,33.729,100.00000,33.729,92.459,4.887,730,"117,959","4,475"
28-May-12,NO 15/9-F-12 H,0.000,0.000,33.765,100.00000,33.765,92.235,4.922,736,"118,570","4,482"
29-May-12,NO 15/9-F-12 H,0.000,0.000,33.850,100.00000,33.850,91.900,5.004,739,"118,950","4,467"
30-May-12,NO 15/9-F-12 H,0.000,0.000,33.865,100.00000,33.865,91.917,5.018,735,"118,867","4,471"
31-May-12,NO 15/9-F-12 H,0.000,0.000,33.871,100.00000,33.871,92.009,5.022,735,"118,897","4,482"
01-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.947,100.00000,33.947,91.682,5.101,735,"119,127","4,494"
02-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.945,100.00000,33.945,91.714,5.098,734,"119,118","4,465"
03-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.913,100.00000,33.913,91.695,5.071,730,"118,569","4,469"
04-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.930,100.00000,33.930,91.636,5.084,729,"118,559","4,483"
05-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.992,100.00000,33.992,91.890,5.034,727,"118,012","4,499"
06-Jun-12,NO 15/9-F-12 H,0.000,0.000,34.354,100.00000,34.354,90.680,5.514,730,"118,550","4,501"
07-Jun-12,NO 15/9-F-12 H,0.000,0.000,34.428,100.00000,34.428,89.915,5.599,746,"120,888","4,530"
08-Jun-12,NO 15/9-F-12 H,0.000,0.000,34.224,100.00000,34.224,89.992,5.386,744,"120,490","4,538"
09-Jun-12,NO 15/9-F-12 H,0.000,0.000,34.071,100.00000,34.071,91.404,5.221,743,"120,841","4,552"
10-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.937,100.00000,33.937,92.062,5.065,746,"120,834","4,600"
11-Jun-12,NO 15/9-F-12 H,0.000,0.000,34.010,100.00000,34.010,91.964,5.038,736,"119,576","4,582"
12-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.951,100.00000,33.951,91.791,5.094,742,"120,569","4,600"
13-Jun-12,NO 15/9-F-12 H,0.000,0.000,35.692,100.00000,35.692,89.793,6.855,632,"104,149","4,150"
14-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.552,99.97911,33.552,92.067,4.693,715,"115,955","4,582"
15-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.865,100.00000,33.865,91.693,4.996,724,"117,529","4,617"
16-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.811,100.00000,33.811,92.147,4.917,730,"118,652","4,606"
17-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.759,100.00000,33.759,92.386,4.863,732,"118,545","4,581"
18-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.785,100.00000,33.785,92.432,4.895,731,"118,345","4,596"
19-Jun-12,NO 15/9-F-12 H,0.000,0.000,33.989,100.00000,33.989,92.178,5.108,732,"118,736","4,608"
20-Jun-12,NO 15/9-F-12 H,0.000,0.000,48.992,56.59742,48.992,78.048,7.775,376,"61,340","2,894"
21-Jun-12,NO 15/9-F-12 H,0.000,0.000,32.851,99.71172,32.851,90.976,3.876,640,"104,777","4,839"
