DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
16-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5344.00,injection,WI
17-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5322.66,injection,WI
18-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5569.13,injection,WI
19-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5782.09,injection,WI
20-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5664.79,injection,WI
21-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5652.18,injection,WI
22-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,2.33,,,,,,,,,0.00,,,,492.63,injection,WI
23-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,2352.00,injection,WI
24-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,2476.00,injection,WI
25-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4706.00,injection,WI
26-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,2710.00,injection,WI
27-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4824.00,injection,WI
28-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.30,,,,,,,,,0.00,,,,87.00,injection,WI
29-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,9.99,,,,,,,,,0.00,,,,1677.00,injection,WI
30-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,6112.69,injection,WI
31-Jul-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,1177.47,injection,WI
01-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,0.00,injection,WI
02-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,0.00,injection,WI
03-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,18.05,,,,,,,,,0.00,,,,3283.91,injection,WI
04-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,6043.91,injection,WI
05-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5832.09,injection,WI
06-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5794.22,injection,WI
07-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5825.26,injection,WI
08-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5811.79,injection,WI
09-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5753.67,injection,WI
10-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5723.19,injection,WI
11-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5377.92,injection,WI
12-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,23.67,,,,,,,,,0.00,,,,5587.50,injection,WI
13-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5484.20,injection,WI
14-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5801.96,injection,WI
15-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5883.08,injection,WI
16-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5738.87,injection,WI
17-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5632.25,injection,WI
18-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5272.63,injection,WI
19-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5241.52,injection,WI
20-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5215.41,injection,WI
21-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5306.50,injection,WI
22-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5396.89,injection,WI
23-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5344.39,injection,WI
24-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5215.95,injection,WI
25-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5255.73,injection,WI
26-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5276.33,injection,WI
27-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5266.57,injection,WI
28-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5105.24,injection,WI
29-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4869.17,injection,WI
30-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4860.97,injection,WI
31-Aug-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4869.74,injection,WI
01-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4788.48,injection,WI
02-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4789.55,injection,WI
03-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4709.00,injection,WI
04-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5245.00,injection,WI
05-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4498.00,injection,WI
06-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4355.00,injection,WI
07-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5260.00,injection,WI
08-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5331.00,injection,WI
09-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4788.00,injection,WI
10-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4478.63,injection,WI
11-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4704.50,injection,WI
12-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,18.25,,,,,,,,,0.00,,,,3728.46,injection,WI
13-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,0.00,injection,WI
14-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,10.53,,,,,,,,,0.00,,,,1538.59,injection,WI
15-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,6122.66,injection,WI
16-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,21.50,,,,,,,,,0.00,,,,5283.76,injection,WI
17-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5694.31,injection,WI
18-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,10.64,,,,,,,,,0.00,,,,2452.31,injection,WI
19-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,0.00,injection,WI
20-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,18.53,,,,,,,,,0.00,,,,3693.49,injection,WI
21-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,11.67,,,,,,,,,0.00,,,,2419.20,injection,WI
22-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5677.21,injection,WI
23-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5674.15,injection,WI
24-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5566.64,injection,WI
25-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5503.58,injection,WI
26-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5490.43,injection,WI
27-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,13.33,,,,,,,,,0.00,,,,2221.66,injection,WI
28-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4878.03,injection,WI
29-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5650.20,injection,WI
30-Sep-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5780.92,injection,WI
01-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5505.43,injection,WI
02-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5441.39,injection,WI
03-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5466.43,injection,WI
04-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,3434.06,injection,WI
05-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5174.55,injection,WI
06-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5481.09,injection,WI
07-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5360.98,injection,WI
08-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5383.65,injection,WI
09-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5557.27,injection,WI
10-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5655.18,injection,WI
11-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,11.50,,,,,,,,,0.00,,,,2511.42,injection,WI
12-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,9.75,,,,,,,,,0.00,,,,1856.62,injection,WI
13-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5193.83,injection,WI
14-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5336.09,injection,WI
15-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5482.00,injection,WI
16-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5561.00,injection,WI
17-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5665.00,injection,WI
18-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5647.00,injection,WI
19-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,19.98,,,,,,,,,0.00,,,,4698.00,injection,WI
20-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,17.69,,,,,,,,,0.00,,,,4186.00,injection,WI
21-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,23.17,,,,,,,,,0.00,,,,5404.88,injection,WI
22-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5649.30,injection,WI
23-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5636.30,injection,WI
24-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4940.87,injection,WI
25-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5611.95,injection,WI
26-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5816.20,injection,WI
27-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.14,,,,,,,,,0.00,,,,4814.53,injection,WI
28-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,0.00,injection,WI
29-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,,,,,,,,,0.00,,,,0.15,injection,WI
30-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,16.19,,,,,,,,,0.00,,,,2800.90,injection,WI
31-Oct-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5470.48,injection,WI
01-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5480.56,injection,WI
02-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,3.31,,,,,,,,,0.00,,,,709.78,injection,WI
03-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,8.19,,,,,,,,,0.00,,,,1449.07,injection,WI
04-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5245.41,injection,WI
05-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5372.47,injection,WI
06-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4788.29,injection,WI
07-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5536.73,injection,WI
08-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5557.01,injection,WI
09-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,23.17,,,,,,,,,0.00,,,,5331.43,injection,WI
10-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,23.83,,,,,,,,,0.00,,,,5514.06,injection,WI
11-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5552.25,injection,WI
12-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,23.83,,,,,,,,,0.00,,,,5373.77,injection,WI
13-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5556.62,injection,WI
14-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5514.81,injection,WI
15-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5510.61,injection,WI
16-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5495.04,injection,WI
17-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5532.31,injection,WI
18-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5424.29,injection,WI
19-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5580.75,injection,WI
20-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5560.32,injection,WI
21-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5472.07,injection,WI
22-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5400.10,injection,WI
23-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5473.38,injection,WI
24-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5195.36,injection,WI
25-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5732.20,injection,WI
26-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5597.00,injection,WI
27-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5534.00,injection,WI
28-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5844.00,injection,WI
29-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,6113.00,injection,WI
30-Nov-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5526.00,injection,WI
01-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5856.00,injection,WI
02-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4696.00,injection,WI
03-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,6041.94,injection,WI
04-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,4955.83,injection,WI
05-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,23.39,,,,,,,,,0.00,,,,5293.84,injection,WI
06-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,16.36,,,,,,,,,0.00,,,,3472.21,injection,WI
07-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5662.63,injection,WI
08-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5641.75,injection,WI
09-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,14.83,,,,,,,,,0.00,,,,2973.66,injection,WI
10-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,19.06,,,,,,,,,0.00,,,,4160.48,injection,WI
11-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,10.94,,,,,,,,,0.00,,,,138.40,injection,WI
12-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,3427.85,injection,WI
13-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,9.00,,,,,,,,,0.00,,,,1796.20,injection,WI
14-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,,,,,,,,,0.00,,,,5043.53,injection,WI
15-Dec-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,23.17,,,,,,,,,0.00,,,,5259.22,injection,WI
